first,second,condition,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
parasite,parasite,r,,parasite,,parasite,control,r,,6,t,s,parasise,0,8,real,block3
architect,archicect,r,,architect,,architect,control,r,,5,t,c,archicect,1,9,real,block3
trouble,troublo,r,,trouble,,trouble,control,r,,6,e,o,troublo,1,7,real,block3
repeytoire,repertoire,r,,repertoire,,repertoire,control,r,,4,r,y,repeytoire,3,10,real,block3
travel,travel,r,,travel,,travel,control,r,,2,a,e,trevel,0,6,real,block3
sprinter,sprinter,rs,,sprint,er,sprinter,target,r,,5,t,p,sprinper,0,8,real,block3
announce,announce,r,,announce,,announce,control,r,,6,c,t,announte,0,8,real,block3
problem,problem,r,,problem,,problem,control,r,,1,r,l,ploblem,0,7,real,block3
ungraceful,ungwaceful,prs,un,grace,ful,ungraceful,target,r,,1,r,w,ungwaceful,1,10,real,block3
wrongfully,wronhfully,rss,,wrong,ful_ly,wrongfully,target,r,,4,g,h,wronhfully,1,10,real,block3
removar,removar,prs,re,mov,al,removal,target,s,0.0,1,l,r,removar,2,7,real,block3
overactive,everactive,prs,over,act,ive,overactive,target,p,0.0,0,o,e,everactive,1,10,real,block3
sexthly,sexthly,rss,,six,th_ly,sixthly,target,r,,1,i,e,sexthly,2,7,real,block3
onread,onread,pr,un,read,,unread,target,p,0.0,0,u,o,onread,2,6,real,block3
formality,forrality,rss,,form,al_ity,formality,target,r,,3,m,r,forrality,1,9,real,block3
untie,untie,pr,un,tie,,untie,target,r,,2,e,i,untii,0,5,real,block3
disruptior,disruptior,prs,dis,rupt,ion,disruption,target,s,0.0,2,n,r,disruptior,2,10,real,block3
tomorrow,tomorwow,r,,tomorrow,,tomorrow,control,r,,5,r,w,tomorwow,1,8,real,block3
leprachaun,leprachaun,r,,leprechaun,,leprechaun,control,r,,4,e,a,leprachaun,2,10,real,block3
seasonil,seasonal,rs,,season,al,seasonal,target,s,0.0,0,a,i,seasonil,3,8,real,block3
norrality,normality,rss,,norm,al_ity,normality,target,r,,3,m,r,norrality,3,9,real,block3
illegal,ilmegal,pr,il,legal,,illegal,target,r,,0,l,m,ilmegal,1,7,real,block3
ittempt,ittempt,r,,attempt,,attempt,control,r,,0,a,i,ittempt,2,7,real,block3
pedestrian,pedestrian,r,,pedestrian,,pedestrian,control,r,,6,r,w,pedestwian,0,10,real,block3
styleleks,styleleks,rs,,style,less,styleless,target,s,0.0,2,s,k,styleleks,2,9,real,block3
reouttmart,reoutsmart,ppr,re_out,smart,,reoutsmart,target,r,,0,s,t,reouttmart,3,10,real,block3
prustacean,crustacean,r,,crustacean,,crustacean,control,r,,0,c,p,prustacean,3,10,real,block3
movably,movably,rss,,mov,abl_y,movably,target,s,1.0,0,y,r,movablr,0,7,real,block3
above,ibove,r,,above,,above,control,r,,0,a,i,ibove,1,5,real,block3
imsert,insert,pr,in,sert,,insert,target,p,0.0,1,n,m,imsert,3,6,real,block3
dhing,dhing,r,,thing,,thing,control,r,,0,t,d,dhing,2,5,real,block3
article,artifle,r,,article,,article,control,r,,4,c,f,artifle,1,7,real,block3
disposal,dispesal,prs,dis,pos,al,disposal,target,r,,1,o,e,dispesal,1,8,real,block3
reimpose,reimpose,ppr,re_im,pose,,reimpose,target,p,1.0,1,m,r,reirpose,0,8,real,block3
propaganda,propaganda,r,,propaganda,,propaganda,control,r,,9,a,e,propagande,0,10,real,block3
determine,detirmine,r,,determine,,determine,control,r,,3,e,i,detirmine,1,9,real,block3
valentine,valentine,r,,valentine,,valentine,control,r,,6,i,o,valentone,0,9,real,block3
cmuise,cruise,r,,cruise,,cruise,control,r,,1,r,m,cmuise,3,6,real,block3
yearly,yearly,rs,,year,ly,yearly,target,r,,0,y,m,mearly,0,6,real,block3
camouflage,camouflago,r,,camouflage,,camouflage,control,r,,9,e,o,camouflago,1,10,real,block3
mesfortune,misfortune,pr,mis,fortune,,misfortune,target,p,0.0,1,i,e,mesfortune,3,10,real,block3
light,night,r,,night,,night,control,r,,0,n,l,light,3,5,real,block3
catelogue,catalogue,r,,catalogue,,catalogue,control,r,,3,a,e,catelogue,3,9,real,block3
cantamoupe,cantamoupe,r,,cantaloupe,,cantaloupe,control,r,,5,l,m,cantamoupe,2,10,real,block3
protect,protect,r,,protect,,protect,control,r,,4,e,i,protict,0,7,real,block3
fourthly,feurthly,rss,,four,th_ly,fourthly,target,r,,1,o,e,feurthly,1,8,real,block3
heroic,heroic,rs,,hero,ic,heroic,target,r,,3,o,i,heriic,0,6,real,block3
struggle,struggre,r,,struggle,,struggle,control,r,,6,l,r,struggre,1,8,real,block3
disembark,disembark,ppr,dis_em,bark,,disembark,target,r,,1,a,e,disemberk,0,9,real,block3
reinstato,reinstate,ppr,re_in,state,,reinstate,target,r,,4,e,o,reinstato,3,9,real,block3
inhale,iwhale,pr,in,hale,,inhale,target,p,0.0,1,n,w,iwhale,1,6,real,block3
progranme,progranme,r,,programme,,programme,control,r,,6,m,n,progranme,2,9,real,block3
welcome,welcome,r,,welcome,,welcome,control,r,,1,e,o,wolcome,0,7,real,block3
westernize,wespernize,rss,,west,ern_ize,westernize,target,r,,3,t,p,wespernize,1,10,real,block3
alaenate,alaenate,rs,,alien,ate,alienate,target,r,,2,i,a,alaenate,2,8,real,block3
vulharity,vulharity,rs,,vulgar,ity,vulgarity,target,r,,3,g,h,vulharity,2,9,real,block3
premistase,premistase,ppr,pre_mis,take,,premistake,target,r,,2,k,s,premistase,2,10,real,block3
lamem,lamer,rs,,lam,er,lamer,target,s,0.0,1,r,m,lamem,3,5,real,block3
caricoture,caricature,r,,caricature,,caricature,control,r,,5,a,o,caricoture,3,10,real,block3
thiyk,think,r,,think,,think,control,r,,3,n,y,thiyk,3,5,real,block3
enjoy,enjoy,pr,en,joy,,enjoy,target,r,,0,j,l,enloy,0,5,real,block3
unmindful,enmindful,prs,un,mind,ful,unmindful,target,p,0.0,0,u,e,enmindful,1,9,real,block3
upholdel,upholder,prs,up,hold,er,upholder,target,s,0.0,1,r,l,upholdel,3,8,real,block3
contrasp,contrast,r,,contrast,,contrast,control,r,,7,t,p,contrasp,3,8,real,block3
holocaust,holocaust,r,,holocaust,,holocaust,control,r,,2,l,m,homocaust,0,9,real,block3
versatile,versutile,r,,versatile,,versatile,control,r,,4,a,u,versutile,1,9,real,block3
ingredient,ingledient,r,,ingredient,,ingredient,control,r,,3,r,l,ingledient,1,10,real,block3
wetmy,wetmy,rs,,wet,ly,wetly,target,s,0.0,0,l,m,wetmy,2,5,real,block3
youthfully,youthfulry,rss,,youth,ful_ly,youthfully,target,s,1.0,0,l,r,youthfulry,1,10,real,block3
hallelujah,hallelujah,r,,hallelujah,,hallelujah,control,r,,0,h,t,tallelujah,0,10,real,block3
criteria,criteria,r,,criteria,,criteria,control,r,,3,t,h,criheria,0,8,real,block3
terform,terform,r,,perform,,perform,control,r,,0,p,t,terform,2,7,real,block3
curabmy,curably,rss,,cur,abl_y,curably,target,s,0.0,2,l,m,curabmy,3,7,real,block3
lomanizer,lomanizer,rss,,woman,iz_er,womanizer,target,r,,0,w,l,lomanizer,2,9,real,block3
portrait,portrait,r,,portrait,,portrait,control,r,,3,t,d,pordrait,0,8,real,block3
castle,castle,r,,castle,,castle,control,r,,0,c,h,hastle,0,6,real,block3
convince,convince,r,,convince,,convince,control,r,,3,v,t,contince,0,8,real,block3
egoistic,egoistih,rss,,ego,ist_ic,egoistic,target,s,1.0,1,c,h,egoistih,1,8,real,block3
reactoy,reactor,prs,re,act,or,reactor,target,s,0.0,1,r,y,reactoy,3,7,real,block3
discipline,discipline,r,,discipline,,discipline,control,r,,3,c,s,dissipline,0,10,real,block3
nonsenpe,nonsense,pr,non,sense,,nonsense,target,r,,3,s,p,nonsenpe,3,8,real,block3
meirdness,weirdness,rs,,weird,ness,weirdness,target,r,,0,w,m,meirdness,3,9,real,block3
address,addwess,r,,address,,address,control,r,,3,r,w,addwess,1,7,real,block3
gargoyye,gargoyle,r,,gargoyle,,gargoyle,control,r,,6,l,y,gargoyye,3,8,real,block3
unkindly,unkindly,prs,un,kind,ly,unkindly,target,s,0.0,0,l,m,unkindmy,0,8,real,block3
mosquerade,mosquerade,r,,masquerade,,masquerade,control,r,,1,a,o,mosquerade,2,10,real,block3
phane,phane,r,,phone,,phone,control,r,,2,o,a,phane,2,5,real,block3
whiter,whiser,rs,,whit,er,whiter,target,r,,3,t,s,whiser,1,6,real,block3
salmonella,salyonella,r,,salmonella,,salmonella,control,r,,3,m,y,salyonella,1,10,real,block3
neighbour,nuighbour,r,,neighbour,,neighbour,control,r,,1,e,u,nuighbour,1,9,real,block3
colleagae,colleague,r,,colleague,,colleague,control,r,,7,u,a,colleagae,3,9,real,block3
manfully,ranfully,rss,,man,ful_ly,manfully,target,r,,0,m,r,ranfully,1,8,real,block3
understand,inderstand,r,,understand,,understand,control,r,,0,u,i,inderstand,1,10,real,block3
restaurant,restaurant,r,,restaurant,,restaurant,control,r,,9,t,h,restauranh,0,10,real,block3
emclose,enclose,pr,en,close,,enclose,target,p,0.0,1,n,m,emclose,3,7,real,block3
cellophane,cellophane,r,,cellophane,,cellophane,control,r,,6,h,d,cellopdane,0,10,real,block3
mitrunsens,mitrunsens,prs,mi,trun,sens,mitrunsens,control,s,0.0,3,s,t,mitrunsent,0,10,pseudo,block4
batonclayl,batonclaml,prss,ba,tonc,la_yl,batonclayl,control,s,1.0,0,y,m,batonclaml,1,10,pseudo,block4
daun,daun,r,,taun,,taun,target,r,,0,t,d,daun,2,4,pseudo,block4
putrun,putrun,pr,pu,trun,,putrun,control,p,0.0,1,u,e,petrun,0,6,pseudo,block4
pookyl,pookyl,rs,,pook,yl,pookyl,control,s,0.0,0,y,w,pookwl,0,6,pseudo,block4
erpselk,erpselk,pr,erp,selk,,erpselk,control,r,,0,s,t,erptelk,0,7,pseudo,block4
unkeamital,unkeamital,prss,un,keam,ic_al,unkeamical,target,s,0.0,1,c,t,unkeamital,2,10,pseudo,block4
nurdcilayl,nurdcilayl,rsss,,nurd,ci_la_yl,nurdcilayl,control,r,,1,u,e,nerdcilayl,0,10,pseudo,block4
geuf,geef,r,,geef,,geef,target,r,,2,e,u,geuf,3,4,pseudo,block4
abteakalll,abteakalll,prss,ab,teak,al_ly,abteakally,target,s,1.0,1,y,l,abteakalll,2,10,pseudo,block4
tubcet,subcet,pr,sub,cet,,subcet,target,p,0.0,0,s,t,tubcet,3,6,pseudo,block4
krew,kyew,r,,krew,,krew,target,r,,1,r,y,kyew,1,4,pseudo,block4
wicful,wisful,rs,,wis,ful,wisful,target,r,,2,s,c,wicful,3,6,pseudo,block4
premisgeef,premisgeef,ppr,pre_mis,geef,,premisgeef,target,r,,1,e,i,premisgief,0,10,pseudo,block4
werkculayl,werkcilayl,rsss,,werk,ci_la_yl,werkcilayl,control,s,0.0,1,i,u,werkculayl,3,10,pseudo,block4
druniv,druniv,rs,,drun,ic,drunic,target,s,0.0,1,c,v,druniv,2,6,pseudo,block4
salcilsens,salcilsens,rss,,talc,il_sens,talcilsens,control,r,,0,t,s,salcilsens,2,10,pseudo,block4
deefion,deefion,rs,,geef,ion,geefion,target,r,,0,g,d,deefion,2,7,pseudo,block4
teakmental,teakmental,rss,,teak,ment_al,teakmental,target,s,0.0,2,n,m,teakmemtal,0,10,pseudo,block4
hoop,hoop,r,,koop,,koop,target,r,,0,k,h,hoop,2,4,pseudo,block4
sayglasit,sayglasit,rss,,sarg,la_sit,sarglasit,control,r,,2,r,y,sayglasit,2,9,pseudo,block4
kolsion,kolsion,rs,,kels,ion,kelsion,target,r,,1,e,o,kolsion,2,7,pseudo,block4
dismerity,hismerity,prs,dis,mer,ity,dismerity,target,p,0.0,0,d,h,hismerity,1,9,pseudo,block4
deskoop,deskoop,pr,dis,koop,,diskoop,target,p,0.0,1,i,e,deskoop,2,7,pseudo,block4
ermoos,ermoos,pr,er,moos,,ermoos,control,r,,0,m,l,erloos,0,6,pseudo,block4
arpwerk,erpwerk,pr,erp,werk,,erpwerk,control,p,0.0,0,e,a,arpwerk,3,7,pseudo,block4
ersimgen,ersimgel,ppr,er_sim,gen,,ersimgen,control,r,,2,n,l,ersimgel,1,8,pseudo,block4
fmadcilayl,fradcilayl,rsss,,frad,ci_la_yl,fradcilayl,control,r,,1,r,m,fmadcilayl,3,10,pseudo,block4
meuk,meak,r,,meak,,meak,control,r,,2,a,u,meuk,3,4,pseudo,block4
tekyl,pekyl,rs,,tek,yl,tekyl,control,r,,0,t,p,pekyl,1,5,pseudo,block4
rodissoom,redissoom,ppr,re_dis,soom,,redissoom,target,p,0.0,1,e,o,rodissoom,3,9,pseudo,block4
glas,gras,r,,gras,,gras,target,r,,1,r,l,glas,3,4,pseudo,block4
moos,roos,r,,moos,,moos,control,r,,0,m,r,roos,1,4,pseudo,block4
reinlien,leinlien,ppr,re_in,lien,,reinlien,target,p,0.0,0,r,l,leinlien,1,8,pseudo,block4
erpnaut,erpnaut,pr,erp,naut,,erpnaut,control,r,,1,a,o,erpnout,0,7,pseudo,block4
erveroprig,erverotrig,ppr,er_vero,trig,,erverotrig,control,r,,0,t,p,erveroprig,3,10,pseudo,block4
repsidfrad,repsidfras,ppr,rep_sid,frad,,repsidfrad,control,r,,3,d,s,repsidfras,1,10,pseudo,block4
disfomion,didfomion,prs,dis,fom,ion,disfomion,target,p,0.0,2,s,d,didfomion,1,9,pseudo,block4
tidmafyl,sidmafyl,prs,sid,maf,yl,sidmafyl,control,p,0.0,0,s,t,tidmafyl,3,8,pseudo,block4
neiltan,neeltan,rs,,neil,tan,neiltan,control,r,,2,i,e,neeltan,1,7,pseudo,block4
incetabre,incetabre,prs,in,cet,able,incetable,target,s,0.0,2,l,r,incetabre,2,9,pseudo,block4
mofoni,mofoni,rs,,mof,oni,mofoni,control,r,,2,f,d,modoni,0,6,pseudo,block4
keatsens,keatsens,rs,,keat,sens,keatsens,control,r,,1,e,o,koatsens,0,8,pseudo,block4
feegeta,feegeta,rs,,feeg,eta,feegeta,control,s,0.0,0,e,o,feegota,0,7,pseudo,block4
sow,siw,r,,siw,,siw,control,r,,1,i,o,sow,3,3,pseudo,block4
unkearical,unkearical,prss,un,keir,ic_al,unkeirical,target,r,,2,i,a,unkearical,2,10,pseudo,block4
grasless,grasless,rs,,gras,less,grasless,target,r,,2,a,i,grisless,0,8,pseudo,block4
miremsens,miwemsens,prs,mi,rem,sens,miremsens,control,r,,0,r,w,miwemsens,1,9,pseudo,block4
preteer,preteer,pr,pre,teer,,preteer,target,p,0.0,2,e,i,priteer,0,7,pseudo,block4
neimlayit,neillayit,rss,,neil,la_yit,neillayit,control,r,,3,l,m,neimlayit,3,9,pseudo,block4
recontel,recontel,prs,re,cont,al,recontal,target,s,0.0,0,a,e,recontel,2,8,pseudo,block4
feamalist,feamalist,rss,,keam,al_ist,keamalist,target,r,,0,k,f,feamalist,2,9,pseudo,block4
sidnuconi,sidnuconi,prs,sid,nuc,oni,sidnuconi,control,r,,2,c,v,sidnuvoni,0,9,pseudo,block4
absoomallr,absoomally,prss,ab,soom,al_ly,absoomally,target,s,1.0,1,y,r,absoomallr,3,10,pseudo,block4
eredneil,eledneil,ppr,er_ed,neil,,eredneil,control,p,0.0,1,r,l,eledneil,1,8,pseudo,block4
bofcilayl,bofcilawl,rsss,,bof,ci_la_yl,bofcilayl,control,s,2.0,0,y,w,bofcilawl,1,9,pseudo,block4
remisgras,remisgras,ppr,re_mis,gras,,remisgras,target,r,,0,g,p,remispras,0,9,pseudo,block4
overcon,overcom,pr,over,con,,overcon,target,r,,2,n,m,overcom,1,7,pseudo,block4
erniriuk,erniriuk,ppr,er_ni,riek,,erniriek,control,r,,2,e,u,erniriuk,2,8,pseudo,block4
cenliness,cenliness,rss,,cun,li_ness,cunliness,target,r,,1,u,e,cenliness,2,9,pseudo,block4
wis,mis,r,,wis,,wis,target,r,,0,w,m,mis,1,3,pseudo,block4
fobliness,febliness,rss,,fob,li_ness,fobliness,target,r,,1,o,e,febliness,1,9,pseudo,block4
cunness,cunnass,rs,,cun,ness,cunness,target,s,0.0,1,e,a,cunnass,1,7,pseudo,block4
cunint,cunint,rs,,cun,ant,cunant,target,s,0.0,0,a,i,cunint,2,6,pseudo,block4
colglayl,tolglayl,rss,,colg,la_yl,colglayl,control,r,,0,c,t,tolglayl,1,8,pseudo,block4
druncilayl,truncilayl,rsss,,trun,ci_la_yl,truncilayl,control,r,,0,t,d,druncilayl,3,10,pseudo,block4
cont,cent,r,,cont,,cont,target,r,,1,o,e,cent,1,4,pseudo,block4
iwfam,iwfam,pr,in,fam,,infam,target,p,0.0,1,n,w,iwfam,2,5,pseudo,block4
feegsens,feegsenv,rs,,feeg,sens,feegsens,control,s,0.0,3,s,v,feegsenv,1,8,pseudo,block4
colgsim,colgsim,rs,,colg,sim,colgsim,control,s,0.0,1,i,e,colgsem,0,7,pseudo,block4
ernisiw,ernipiw,ppr,er_ni,siw,,ernisiw,control,r,,0,s,p,ernipiw,1,7,pseudo,block4
disteer,disteer,pr,dis,teer,,disteer,target,p,0.0,0,d,t,tisteer,0,7,pseudo,block4
fam,fam,r,,fam,,fam,target,r,,0,f,d,dam,0,3,pseudo,block4
tek,tet,r,,tek,,tek,control,r,,2,k,t,tet,1,3,pseudo,block4
negalistic,negalistic,rsss,,neg,al_ist_ic,negalistic,target,s,0.0,1,l,y,negayistic,0,10,pseudo,block4
mif,mof,r,,mof,,mof,control,r,,1,o,i,mif,3,3,pseudo,block4
repsimtalc,repsimtamc,ppr,rep_sim,talc,,repsimtalc,control,r,,2,l,m,repsimtamc,1,10,pseudo,block4
keatcilayl,koatcilayl,rsss,,keat,ci_la_yl,keatcilayl,control,r,,1,e,o,koatcilayl,1,10,pseudo,block4
unconical,unconucal,prss,un,con,ic_al,unconical,target,s,0.0,0,i,u,unconucal,1,9,pseudo,block4
sidtrunyr,sidtrunyl,prs,sid,trun,yl,sidtrunyl,control,s,0.0,1,l,r,sidtrunyr,3,9,pseudo,block4
trigilsens,trigilsens,rss,,trig,il_sens,trigilsens,control,s,0.0,1,l,m,trigimsens,0,10,pseudo,block4
nurcically,nurcically,rsss,,nurt,ic_al_ly,nurtically,target,r,,3,t,c,nurcically,2,10,pseudo,block4
erteknemt,erteknemt,prs,er,tek,nemt,erteknemt,control,r,,1,e,a,ertaknemt,0,9,pseudo,block4
mafladitci,mafladitci,rsss,,maf,la_sit_ci,maflasitci,control,s,1.0,0,s,d,mafladitci,2,10,pseudo,block4
disteakoon,disteakion,prs,dis,teak,ion,disteakion,target,s,0.0,0,i,o,disteakoon,3,10,pseudo,block4
ernoclu,ernocla,prs,er,noc,la,ernocla,control,s,0.0,1,a,u,ernoclu,3,7,pseudo,block4
fobality,fobality,rss,,fob,al_ity,fobality,target,s,1.0,1,t,s,fobalisy,0,8,pseudo,block4
teakically,teafically,rsss,,teak,ic_al_ly,teakically,target,r,,3,k,f,teafically,1,10,pseudo,block4
sidpoekyti,sidpoekyti,prs,sid,pook,yti,sidpookyti,control,r,,2,o,e,sidpoekyti,2,10,pseudo,block4
talc,telc,r,,talc,,talc,control,r,,1,a,e,telc,1,4,pseudo,block4
louk,louk,r,,louk,,louk,control,r,,0,l,w,wouk,0,4,pseudo,block4
preheak,preheak,pr,pre,teak,,preteak,target,r,,0,t,h,preheak,2,7,pseudo,block4
selh,selh,r,,selk,,selk,control,r,,3,k,h,selh,2,4,pseudo,block4
clator,clatom,rs,,clat,or,clator,target,s,0.0,1,r,m,clatom,1,6,pseudo,block4
inconatiin,inconation,prss,in,con,at_ion,inconation,target,s,1.0,1,o,i,inconatiin,3,10,pseudo,block4
tet,tet,r,,ket,,ket,target,r,,0,k,t,tet,2,3,pseudo,block4
nuremcila,muremcila,prss,nu,rem,ci_la,nuremcila,control,p,0.0,0,n,m,muremcila,1,9,pseudo,block4
grasal,grasal,rs,,gras,al,grasal,target,s,0.0,0,a,e,grasel,0,6,pseudo,block4
bagenloyl,bagenlayl,prss,ba,gen,la_yl,bagenlayl,control,s,0.0,1,a,o,bagenloyl,3,9,pseudo,block4
taonically,taunically,rsss,,taun,ic_al_ly,taunically,target,r,,2,u,o,taonically,3,10,pseudo,block4
untaunallm,untaunallm,prss,un,taun,al_ly,untaunally,target,s,1.0,1,y,m,untaunallm,2,10,pseudo,block4
numtistic,numtistic,rss,,nurt,ist_ic,nurtistic,target,r,,2,r,m,numtistic,2,9,pseudo,block4
mofilsens,mofilsens,rss,,mof,il_sens,mofilsens,control,r,,2,f,p,mopilsens,0,9,pseudo,block4
redefob,medefob,ppr,re_de,fob,,redefob,target,p,0.0,0,r,m,medefob,1,7,pseudo,block4
ebketally,abketally,prss,ab,ket,al_ly,abketally,target,p,0.0,0,a,e,ebketally,3,9,pseudo,block4
repsimpook,repsimpook,ppr,rep_sim,pook,,repsimpook,control,p,0.0,0,r,w,wepsimpook,0,10,pseudo,block4
ketlinesb,ketlinesb,rss,,ket,li_ness,ketliness,target,s,1.0,3,s,b,ketlinesb,2,9,pseudo,block4
gonc,tonc,r,,tonc,,tonc,control,r,,0,t,g,gonc,3,4,pseudo,block4
erbofeta,erbofita,prs,er,bof,eta,erbofeta,control,s,0.0,0,e,i,erbofita,1,8,pseudo,block4
abfomally,abfomally,prss,ab,fom,al_ly,abfomally,target,s,0.0,0,a,u,abfomully,0,9,pseudo,block4
sidfeegoni,sidfeegoni,prs,sid,feeg,oni,sidfeegoni,control,r,,1,e,u,sidfuegoni,0,10,pseudo,block4
noclusitci,noclusitci,rsss,,noc,la_sit_ci,noclasitci,control,s,0.0,1,a,u,noclusitci,2,10,pseudo,block4
ungeefical,ungeehical,prss,un,geef,ic_al,ungeefical,target,r,,3,f,h,ungeehical,1,10,pseudo,block4
mitrun,nitrun,pr,ni,trun,,nitrun,control,p,0.0,0,n,m,mitrun,3,6,pseudo,block4
mupooklayl,mupooklayl,prss,nu,pook,la_yl,nupooklayl,control,p,0.0,0,n,m,mupooklayl,2,10,pseudo,block4
refomment,refomment,prs,re,fom,ment,refomment,target,r,,2,m,y,refoyment,0,9,pseudo,block4
riekciluyl,riekciluyl,rsss,,riek,ci_la_yl,riekcilayl,control,s,1.0,1,a,u,riekciluyl,2,10,pseudo,block4
redeket,redeket,ppr,re_de,ket,,redeket,target,r,,0,k,t,redetet,0,7,pseudo,block4
keatnemtla,keatnemtma,rss,,keat,nemt_la,keatnemtla,control,s,1.0,0,l,m,keatnemtma,1,10,pseudo,block4
grasate,grasate,rs,,gras,ate,grasate,target,r,,1,r,n,gnasate,0,7,pseudo,block4
