first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
reoutmem,reoutmer,ppr,mer,re_out,,reoutmer,target,r,,2,r,m,reoutmem,3,8,pseudo,block3
mafra,mafra,rs,maf,,ro,mafro,control,s,0.0,1,o,a,mafra,2,5,pseudo,block3
unconalmy,unconalmy,prss,con,un,al_ly,unconally,target,s,1.0,0,l,m,unconalmy,2,9,pseudo,block3
erotunec,erotunuc,ppr,nuc,er_otu,,erotunuc,control,r,,1,u,e,erotunec,3,8,pseudo,block3
reousteer,reousteer,ppr,teer,re_out,,reoutteer,target,p,1.0,2,t,s,reousteer,2,9,pseudo,block3
sidloukoni,xidloukoni,prs,louk,sid,oni,sidloukoni,control,p,0.0,0,s,x,xidloukoni,1,10,pseudo,block3
reneg,reneg,pr,neg,re,,reneg,target,p,0.0,1,e,o,roneg,0,5,pseudo,block3
sowlazei,siwlazei,rss,siw,,la_zei,siwlazei,control,r,,1,i,o,sowlazei,3,8,pseudo,block3
misgrasion,missrasion,prs,gras,mis,ion,misgrasion,target,r,,0,g,s,missrasion,1,10,pseudo,block3
fam,fam,r,fam,,,fam,target,r,,1,a,e,fem,0,3,pseudo,block3
koulift,koulift,rs,koul,,ist,koulist,target,s,0.0,1,s,f,koulift,2,7,pseudo,block3
mafcilayl,mafcilayl,rsss,maf,,ci_la_yl,mafcilayl,control,r,,2,f,c,maccilayl,0,9,pseudo,block3
inumoos,irumoos,pr,moos,inu,,inumoos,control,p,0.0,1,n,r,irumoos,1,7,pseudo,block3
kelsicalry,kelsicalry,rsss,kels,,ic_al_ly,kelsically,target,s,2.0,0,l,r,kelsicalry,2,10,pseudo,block3
cesically,cesically,rsss,cet,,ic_al_ly,cetically,target,r,,2,t,s,cesically,2,9,pseudo,block3
keamically,keamically,rsss,keam,,ic_al_ly,keamically,target,s,0.0,0,i,a,keamacally,0,10,pseudo,block3
prediskeb,predisket,ppr,ket,pre_dis,,predisket,target,r,,2,t,b,prediskeb,3,9,pseudo,block3
nuneil,yuneil,pr,neil,nu,,nuneil,control,p,0.0,0,n,y,yuneil,1,6,pseudo,block3
nunurdciya,nunurdcila,prss,nurd,nu,ci_la,nunurdcila,control,s,1.0,0,l,y,nunurdciya,3,10,pseudo,block3
ketalize,ketalize,rss,ket,,al_ize,ketalize,target,s,0.0,0,a,e,ketelize,0,8,pseudo,block3
grasically,grasically,rsss,gras,,ic_al_ly,grasically,target,s,0.0,1,c,s,grasisally,0,10,pseudo,block3
ernomeak,ernimeak,ppr,meak,er_ni,,ernimeak,control,p,1.0,1,i,o,ernomeak,3,8,pseudo,block3
erotuneol,erotuneil,ppr,neil,er_otu,,erotuneil,control,r,,2,i,o,erotuneol,3,9,pseudo,block3
koulicalmy,koulicalmy,rsss,koul,,ic_al_ly,koulically,target,s,2.0,0,l,m,koulicalmy,2,10,pseudo,block3
uninurtly,uninurtly,prs,nurt,uni,ly,uninurtly,target,p,0.0,0,u,e,eninurtly,0,9,pseudo,block3
heccilayl,teccilayl,rsss,tec,,ci_la_yl,teccilayl,control,r,,0,t,h,heccilayl,3,9,pseudo,block3
diskation,disketion,prs,ket,dis,ion,disketion,target,r,,1,e,a,diskation,3,9,pseudo,block3
mof,mof,r,mof,,,mof,control,r,,1,o,i,mif,0,3,pseudo,block3
maf,mof,r,maf,,,maf,control,r,,1,a,o,mof,1,3,pseudo,block3
repsidmoos,repsidmoos,ppr,moos,rep_sid,,repsidmoos,control,p,1.0,2,d,h,repsihmoos,0,10,pseudo,block3
pom,fom,r,fom,,,fom,target,r,,0,f,p,pom,3,3,pseudo,block3
geeficolly,geefically,rsss,geef,,ic_al_ly,geefically,target,s,1.0,0,a,o,geeficolly,3,10,pseudo,block3
kouniously,kouliously,rss,koul,,ious_ly,kouliously,target,r,,3,l,n,kouniously,3,10,pseudo,block3
drun,trun,r,drun,,,drun,target,r,,0,d,t,trun,1,4,pseudo,block3
trunelba,trenelba,rs,trun,,elba,trunelba,control,r,,2,u,e,trenelba,1,8,pseudo,block3
rimeakyit,nimeakyit,prs,meak,ni,yit,nimeakyit,control,p,0.0,0,n,r,rimeakyit,3,9,pseudo,block3
ertrigeta,ertriteta,prs,trig,er,eta,ertrigeta,control,r,,3,g,t,ertriteta,1,9,pseudo,block3
reitulf,reitulf,rs,reet,,ulf,reetulf,control,r,,2,e,i,reitulf,2,7,pseudo,block3
neim,neil,r,neil,,,neil,control,r,,3,l,m,neim,3,4,pseudo,block3
ernucete,ernucete,prs,nuc,er,eta,ernuceta,control,s,0.0,2,a,e,ernucete,2,8,pseudo,block3
inklatness,inclatness,prs,clat,in,ness,inclatness,target,r,,0,c,k,inklatness,3,10,pseudo,block3
keatnemt,keatnemt,rs,keat,,nemt,keatnemt,control,s,0.0,1,e,o,keatnomt,0,8,pseudo,block3
unkeir,unkeim,pr,keir,un,,unkeir,target,r,,3,r,m,unkeim,1,6,pseudo,block3
contliness,centliness,rss,cont,,li_ness,contliness,target,r,,1,o,e,centliness,1,10,pseudo,block3
indarfical,undarfical,prss,darf,un,ic_al,undarfical,target,p,0.0,0,u,i,indarfical,3,10,pseudo,block3
renegate,renedate,prs,neg,re,ate,renegate,target,r,,2,g,d,renedate,1,8,pseudo,block3
teeripally,teeripally,rsss,teer,,ic_al_ly,teerically,target,s,0.0,1,c,p,teeripally,2,10,pseudo,block3
unkeirikal,unkeirikal,prss,keir,un,ic_al,unkeirical,target,s,0.0,1,c,k,unkeirikal,2,10,pseudo,block3
trigonila,trogonila,rss,trig,,oni_la,trigonila,control,r,,2,i,o,trogonila,1,9,pseudo,block3
feeg,teeg,r,feeg,,,feeg,control,r,,0,f,t,teeg,1,4,pseudo,block3
frad,frad,r,frad,,,frad,control,r,,2,a,e,fred,0,4,pseudo,block3
erotupook,erotupook,ppr,pook,er_otu,,erotupook,control,r,,2,o,e,erotupoek,0,9,pseudo,block3
uninog,uninog,pr,neg,uni,,unineg,target,r,,1,e,o,uninog,2,6,pseudo,block3
toncinca,toncenca,rs,tonc,,enca,toncenca,control,s,0.0,0,e,i,toncinca,3,8,pseudo,block3
uncunfully,uncunfully,prss,cun,un,ful_ly,uncunfully,target,s,1.0,1,y,l,uncunfulll,0,10,pseudo,block3
teksels,teksems,rs,tek,,sels,teksels,control,s,0.0,2,l,m,teksems,1,7,pseudo,block3
miskelsion,wiskelsion,prs,kels,mis,ion,miskelsion,target,p,0.0,0,m,w,wiskelsion,1,10,pseudo,block3
comment,comment,rs,con,,ment,conment,target,r,,2,n,m,comment,2,7,pseudo,block3
nusiwsitgi,nusiwsitci,prss,siw,nu,sit_ci,nusiwsitci,control,s,1.0,0,c,g,nusiwsitgi,3,10,pseudo,block3
sidmegen,sidmegen,ppr,gen,sid_me,,sidmegen,control,r,,0,g,f,sidmefen,0,8,pseudo,block3
unigloc,unigmoc,pr,gloc,uni,,unigloc,target,r,,1,l,m,unigmoc,1,7,pseudo,block3
yien,lien,r,lien,,,lien,target,r,,0,l,y,yien,3,4,pseudo,block3
concalism,contalism,rss,cont,,al_ism,contalism,target,r,,3,t,c,concalism,3,9,pseudo,block3
erotutrun,erotuhrun,ppr,trun,er_otu,,erotutrun,control,r,,0,t,h,erotuhrun,1,9,pseudo,block3
remisgirs,remisgirs,ppr,girt,re_mis,,remisgirt,target,r,,3,t,s,remisgirs,2,9,pseudo,block3
keam,kean,r,keam,,,keam,target,r,,3,m,n,kean,1,4,pseudo,block3
selt,selt,r,selk,,,selk,control,r,,3,k,t,selt,2,4,pseudo,block3
tek,sek,r,tek,,,tek,control,r,,0,t,s,sek,1,3,pseudo,block3
reoutwas,reoutwis,ppr,wis,re_out,,reoutwis,target,r,,1,i,a,reoutwas,3,8,pseudo,block3
disemdrun,disemdmun,ppr,drun,dis_em,,disemdrun,target,r,,1,r,m,disemdmun,1,9,pseudo,block3
moflasitca,moflasitci,rsss,mof,,la_sit_ci,moflasitci,control,s,2.0,1,i,a,moflasitca,3,10,pseudo,block3
koosalism,koosalism,rss,koop,,al_ism,koopalism,target,r,,3,p,s,koosalism,2,9,pseudo,block3
sodnoc,sodnoc,pr,noc,sid,,sidnoc,control,p,0.0,1,i,o,sodnoc,2,6,pseudo,block3
kelsful,kelsful,rs,kels,,ful,kelsful,target,s,0.0,0,f,t,kelstul,0,7,pseudo,block3
nucolglayl,nucolglayl,prss,colg,nu,la_yl,nucolglayl,control,p,0.0,1,u,i,nicolglayl,0,10,pseudo,block3
tregcilayl,trigcilayl,rsss,trig,,ci_la_yl,trigcilayl,control,r,,2,i,e,tregcilayl,3,10,pseudo,block3
trunlasim,trunlasim,rss,trun,,la_sim,trunlasim,control,s,1.0,0,s,p,trunlapim,0,9,pseudo,block3
foegcilayl,feegcilayl,rsss,feeg,,ci_la_yl,feegcilayl,control,r,,1,e,o,foegcilayl,3,10,pseudo,block3
discunful,discunful,prs,cun,dis,ful,discunful,target,p,0.0,1,i,e,descunful,0,9,pseudo,block3
geefmant,geefment,rs,geef,,ment,geefment,target,s,0.0,1,e,a,geefmant,3,8,pseudo,block3
engloc,enploc,pr,gloc,en,,engloc,target,r,,0,g,p,enploc,1,6,pseudo,block3
averkoul,averkoul,pr,koul,over,,overkoul,target,p,0.0,0,o,a,averkoul,2,8,pseudo,block3
urnurt,urnurt,pr,nurt,un,,unnurt,target,p,0.0,1,n,r,urnurt,2,6,pseudo,block3
pooklasid,pooklasid,rss,pook,,la_sit,pooklasit,control,s,1.0,2,t,d,pooklasid,2,9,pseudo,block3
nefeeg,nefeeg,pr,feeg,ne,,nefeeg,control,r,,1,e,a,nefaeg,0,6,pseudo,block3
warklasim,warklasim,rss,werk,,la_sim,werklasim,control,r,,1,e,a,warklasim,2,9,pseudo,block3
werk,werk,r,werk,,,werk,control,r,,3,k,s,wers,0,4,pseudo,block3
genro,tenro,rs,gen,,ro,genro,control,r,,0,g,t,tenro,1,5,pseudo,block3
rewisate,rewitate,prs,wis,re,ate,rewisate,target,r,,2,s,t,rewitate,1,8,pseudo,block3
conalistic,conalistic,rsss,con,,al_ist_ic,conalistic,target,s,0.0,0,a,e,conelistic,0,10,pseudo,block3
sidmiriek,sidmeriek,ppr,riek,sid_me,,sidmeriek,control,p,1.0,1,e,i,sidmiriek,3,9,pseudo,block3
feegeti,feegeta,rs,feeg,,eta,feegeta,control,s,0.0,2,a,i,feegeti,3,7,pseudo,block3
diskoop,diskoop,pr,koop,dis,,diskoop,target,p,0.0,0,d,h,hiskoop,0,7,pseudo,block3
wumafcila,wumafcila,prss,maf,nu,ci_la,numafcila,control,p,0.0,0,n,w,wumafcila,2,9,pseudo,block3
unnepally,unnegally,prss,neg,un,al_ly,unnegally,target,r,,2,g,p,unnepally,3,9,pseudo,block3
fobucally,fobically,rsss,fob,,ic_al_ly,fobically,target,s,0.0,0,i,u,fobucally,3,9,pseudo,block3
baserglayl,baserglayl,prss,sarg,ba,la_yl,basarglayl,control,r,,1,a,e,baserglayl,2,10,pseudo,block3
girtow,girtor,rs,girt,,or,girtor,target,s,0.0,1,r,w,girtow,3,6,pseudo,block3
orptehoni,orptekoni,prs,tek,orp,oni,orptekoni,control,r,,2,k,h,orptehoni,3,9,pseudo,block3
streeh,streeh,r,street,,,street,control,r,,5,t,h,streeh,2,6,real,block4
weactor,reactor,prs,act,re,or,reactor,target,p,0.0,0,r,w,weactor,3,7,real,block4
caricaturo,caricature,r,caricature,,,caricature,control,r,,9,e,o,caricaturo,3,10,real,block4
somersaalt,somersaalt,r,somersault,,,somersault,control,r,,7,u,a,somersaalt,2,10,real,block4
difficult,difticult,r,difficult,,,difficult,control,r,,3,f,t,difticult,1,9,real,block4
light,light,r,light,,,light,control,r,,4,t,d,lighd,0,5,real,block4
teachable,teachatle,rs,teach,,able,teachable,target,s,0.0,1,b,t,teachatle,1,9,real,block4
nonmacial,nonmacial,prs,raci,non,al,nonracial,target,r,,0,r,m,nonmacial,2,9,real,block4
exercise,exercise,r,exercise,,,exercise,control,r,,1,x,h,ehercise,0,8,real,block4
wishfully,wishsully,rss,wish,,ful_ly,wishfully,target,s,0.0,0,f,s,wishsully,1,9,real,block4
import,import,pr,port,im,,import,target,p,0.0,0,i,e,emport,0,6,real,block4
camouflage,camouflage,r,camouflage,,,camouflage,control,r,,1,a,e,cemouflage,0,10,real,block4
curebly,curably,rss,cur,,abl_y,curably,target,s,0.0,0,a,e,curebly,3,7,real,block4
benefit,benefid,r,benefit,,,benefit,control,r,,6,t,d,benefid,1,7,real,block4
misreport,misreport,ppr,port,mis_re,,misreport,target,r,,1,o,a,misrepart,0,9,real,block4
unlawfur,unlawful,prs,law,un,ful,unlawful,target,s,0.0,2,l,r,unlawfur,3,8,real,block4
avalanchi,avalanchi,r,avalanche,,,avalanche,control,r,,8,e,i,avalanchi,2,9,real,block4
announce,annoince,r,announce,,,announce,control,r,,4,u,i,annoince,1,8,real,block4
remever,remover,prs,mov,re,er,remover,target,r,,1,o,e,remever,3,7,real,block4
apparatus,apparatus,r,apparatus,,,apparatus,control,r,,8,s,p,apparatup,0,9,real,block4
rerun,rerun,pr,run,re,,rerun,target,r,,1,u,i,rerin,0,5,real,block4
reusoble,reusable,prs,us,re,able,reusable,target,s,0.0,0,a,o,reusoble,3,8,real,block4
large,lurge,r,large,,,large,control,r,,1,a,u,lurge,1,5,real,block4
toarless,tearless,rs,tear,,less,tearless,target,r,,1,e,o,toarless,3,8,real,block4
disbelieve,disbelieve,pr,believe,dis,,disbelieve,target,r,,6,e,a,disbelieva,0,10,real,block4
limit,limit,r,limit,,,limit,control,r,,1,i,a,lamit,0,5,real,block4
habitualmy,habitualmy,rss,habit,,ual_ly,habitually,target,s,1.0,0,l,m,habitualmy,2,10,real,block4
reimburse,reimburse,ppr,burse,re_im,,reimburse,target,r,,0,b,g,reimgurse,0,9,real,block4
eucalyptus,euculyptus,r,eucalyptus,,,eucalyptus,control,r,,3,a,u,euculyptus,1,10,real,block4
unicyclo,unicyclo,pr,cycle,uni,,unicycle,target,r,,4,e,o,unicyclo,2,8,real,block4
remew,renew,pr,new,re,,renew,target,r,,0,n,m,remew,3,5,real,block4
highness,highnass,rs,high,,ness,highness,target,s,0.0,1,e,a,highnass,1,8,real,block4
embarrasf,embarrasf,r,embarrass,,,embarrass,control,r,,8,s,f,embarrasf,2,9,real,block4
sinkle,sinkle,r,single,,,single,control,r,,3,g,k,sinkle,2,6,real,block4
terthly,terthly,rss,ten,,th_ly,tenthly,target,r,,2,n,r,terthly,2,7,real,block4
fhreshold,fhreshold,r,threshold,,,threshold,control,r,,0,t,f,fhreshold,2,9,real,block4
actom,actom,rs,act,,or,actor,target,s,0.0,1,r,m,actom,2,5,real,block4
valentine,valentine,r,valentine,,,valentine,control,r,,8,e,a,valentina,0,9,real,block4
champagre,champagre,r,champagne,,,champagne,control,r,,7,n,r,champagre,2,9,real,block4
sfortive,sportive,rs,sport,,ive,sportive,target,r,,1,p,f,sfortive,3,8,real,block4
cassette,cassutte,r,cassette,,,cassette,control,r,,4,e,u,cassutte,1,8,real,block4
outcerform,outperform,pr,perform,out,,outperform,target,r,,0,p,c,outcerform,3,10,real,block4
license,license,r,license,,,license,control,r,,4,n,j,licejse,0,7,real,block4
uniformly,uniformly,prs,form,uni,ly,uniformly,target,r,,1,o,a,unifarmly,0,9,real,block4
gantaloupe,gantaloupe,r,cantaloupe,,,cantaloupe,control,r,,0,c,g,gantaloupe,2,10,real,block4
witlessly,wetlessly,rss,wit,,less_ly,witlessly,target,r,,1,i,e,wetlessly,1,9,real,block4
rottenly,rottenly,rss,rott,,en_ly,rottenly,target,r,,1,o,e,rettenly,0,8,real,block4
unnateral,unnatural,prs,natur,un,al,unnatural,target,r,,3,u,e,unnateral,3,9,real,block4
reversable,reversable,prs,vers,re,able,reversable,target,p,0.0,0,r,m,meversable,0,10,real,block4
egain,egain,r,again,,,again,control,r,,0,a,e,egain,2,5,real,block4
prevaew,prevaew,pr,view,pre,,preview,target,r,,1,i,a,prevaew,2,7,real,block4
heroital,heroital,rss,hero,,ic_al,heroical,target,s,0.0,1,c,t,heroital,2,8,real,block4
certain,certain,r,certain,,,certain,control,r,,4,a,i,certiin,0,7,real,block4
district,dittrict,r,district,,,district,control,r,,2,s,t,dittrict,1,8,real,block4
quarantine,qiarantine,r,quarantine,,,quarantine,control,r,,1,u,i,qiarantine,1,10,real,block4
disanherit,disinherit,ppr,herit,dis_in,,disinherit,target,p,1.0,0,i,a,disanherit,3,10,real,block4
handle,handle,r,handle,,,handle,control,r,,1,a,i,hindle,0,6,real,block4
premistake,premistake,ppr,take,pre_mis,,premistake,target,r,,0,t,s,premissake,0,10,real,block4
currercy,currercy,r,currency,,,currency,control,r,,5,n,r,currercy,2,8,real,block4
norrality,normality,rss,norm,,al_ity,normality,target,r,,3,m,r,norrality,3,9,real,block4
immoral,immoral,pr,moral,im,,immoral,target,p,0.0,0,i,u,ummoral,0,7,real,block4
paradigm,karadigm,r,paradigm,,,paradigm,control,r,,0,p,k,karadigm,1,8,real,block4
palindmome,palindrome,r,palindrome,,,palindrome,control,r,,6,r,m,palindmome,3,10,real,block4
healgh,health,r,health,,,health,control,r,,4,t,g,healgh,3,6,real,block4
womanize,womanuze,rs,woman,,ize,womanize,target,s,0.0,0,i,u,womanuze,1,8,real,block4
whisperen,whisperen,rs,whisper,,er,whisperer,target,s,0.0,1,r,n,whisperen,2,9,real,block4
unrest,unrest,pr,rest,un,,unrest,target,p,0.0,1,n,r,urrest,0,6,real,block4
cancel,cancul,r,cancel,,,cancel,control,r,,4,e,u,cancul,1,6,real,block4
opercook,opercook,pr,cook,over,,overcook,target,p,0.0,1,v,p,opercook,2,8,real,block4
redisagmee,redisagree,ppr,agree,re_dis,,redisagree,target,r,,2,r,m,redisagmee,3,10,real,block4
phone,phone,r,phone,,,phone,control,r,,1,h,t,ptone,0,5,real,block4
corbine,combine,r,combine,,,combine,control,r,,2,m,r,corbine,3,7,real,block4
payasite,payasite,r,parasite,,,parasite,control,r,,2,r,y,payasite,2,8,real,block4
endustry,endustry,r,industry,,,industry,control,r,,0,i,e,endustry,2,8,real,block4
profess,trofess,r,profess,,,profess,control,r,,0,p,t,trofess,1,7,real,block4
uninform,uniwform,ppr,form,un_in,,uninform,target,p,1.0,1,n,w,uniwform,1,8,real,block4
approach,approach,r,approach,,,approach,control,r,,6,c,t,approath,0,8,real,block4
pedestrian,pedestrian,r,pedestrian,,,pedestrian,control,r,,4,s,f,pedeftrian,0,10,real,block4
reservoir,raservoir,r,reservoir,,,reservoir,control,r,,1,e,a,raservoir,1,9,real,block4
comfort,comfort,r,comfort,,,comfort,control,r,,0,c,h,homfort,0,7,real,block4
proviwce,province,r,province,,,province,control,r,,5,n,w,proviwce,3,8,real,block4
trampoliwe,trampoline,r,trampoline,,,trampoline,control,r,,8,n,w,trampoliwe,3,10,real,block4
formalivy,formality,rss,form,,al_ity,formality,target,s,1.0,1,t,v,formalivy,3,9,real,block4
convince,coyvince,r,convince,,,convince,control,r,,2,n,y,coyvince,1,8,real,block4
complain,complain,r,complain,,,complain,control,r,,1,o,a,camplain,0,8,real,block4
woodenness,woodenness,rss,wood,,en_ness,woodenness,target,r,,3,d,t,wootenness,0,10,real,block4
rhinoceros,rhinoceros,r,rhinoceros,,,rhinoceros,control,r,,7,r,w,rhinocewos,0,10,real,block4
tallast,tallast,rs,tall,,est,tallest,target,s,0.0,0,e,a,tallast,2,7,real,block4
world,werld,r,world,,,world,control,r,,1,o,e,werld,1,5,real,block4
uncut,uncot,pr,cut,un,,uncut,target,r,,1,u,o,uncot,1,5,real,block4
discipline,discipwine,r,discipline,,,discipline,control,r,,6,l,w,discipwine,1,10,real,block4
college,college,r,college,,,college,control,r,,1,o,a,callege,0,7,real,block4
elect,eloct,r,elect,,,elect,control,r,,2,e,o,eloct,1,5,real,block4
predispase,predispase,ppr,pose,pre_dis,,predispose,target,r,,1,o,a,predispase,2,10,real,block4
pemplate,template,r,template,,,template,control,r,,0,t,p,pemplate,3,8,real,block4
sensomy,sensomy,rss,sens,,or_y,sensory,target,s,0.0,1,r,m,sensomy,2,7,real,block4
paler,paler,rs,pal,,er,paler,target,r,,2,l,r,parer,0,5,real,block4
collect,collect,r,collect,,,collect,control,r,,4,e,i,collict,0,7,real,block4
herooc,herooc,rs,hero,,ic,heroic,target,s,0.0,0,i,o,herooc,2,6,real,block4
boulevard,boulavard,r,boulevard,,,boulevard,control,r,,4,e,a,boulavard,1,9,real,block4
enjoy,onjoy,pr,joy,en,,enjoy,target,p,0.0,0,e,o,onjoy,1,5,real,block4
propaganda,propaganda,r,propaganda,,,propaganda,control,r,,7,n,r,propagarda,0,10,real,block4
drummen,drummen,rs,drumm,,er,drummer,target,s,0.0,1,r,n,drummen,2,7,real,block4
attempt,attempp,r,attempt,,,attempt,control,r,,6,t,p,attempp,1,7,real,block4
senfully,sinfully,rss,sin,,ful_ly,sinfully,target,r,,1,i,e,senfully,3,8,real,block4
catalog,hatalog,r,catalog,,,catalog,control,r,,0,c,h,hatalog,1,7,real,block4
nonsemse,nonsemse,pr,sense,non,,nonsense,target,r,,2,n,m,nonsemse,2,8,real,block4
unfriendly,unfriendlm,prs,friend,un,ly,unfriendly,target,s,0.0,1,y,m,unfriendlm,1,10,real,block4
irtellect,irtellect,r,intellect,,,intellect,control,r,,1,n,r,irtellect,2,9,real,block4
redoflate,redoflate,ppr,flate,re_de,,redeflate,target,p,1.0,1,e,o,redoflate,2,9,real,block4
gayew,gayew,rs,gay,,er,gayer,target,s,0.0,1,r,w,gayew,2,5,real,block4
invigorate,invigorate,prs,vigor,in,ate,invigorate,target,p,0.0,1,n,l,ilvigorate,0,10,real,block4
orally,orally,rs,oral,,ly,orally,target,s,0.0,1,y,m,orallm,0,6,real,block4
command,command,r,command,,,command,control,r,,4,a,i,commind,0,7,real,block4
yellower,yellower,rs,yellow,,er,yellower,target,r,,1,e,u,yullower,0,8,real,block4
tomorrow,tomorrew,r,tomorrow,,,tomorrow,control,r,,6,o,e,tomorrew,1,8,real,block4
sixthly,tixthly,rss,six,,th_ly,sixthly,target,r,,0,s,t,tixthly,1,7,real,block4
undhaven,unshaven,prs,shav,un,en,unshaven,target,r,,0,s,d,undhaven,3,8,real,block4
runewal,renewal,prs,new,re,al,renewal,target,p,0.0,1,e,u,runewal,3,7,real,block4
disorderly,disorderly,prs,order,dis,ly,disorderly,target,s,0.0,0,l,r,disorderry,0,10,real,block4
