first,second,condition,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
large,lamge,r,,large,,large,control,r,,2,r,m,lamge,1,5,real,block3
dislike,bislike,pr,dis,like,,dislike,target,p,0.0,0,d,b,bislike,1,7,real,block3
rhinoceros,rhinoceros,r,,rhinoceros,,rhinoceros,control,r,,1,h,t,rtinoceros,0,10,real,block3
silhouettu,silhouettu,r,,silhouette,,silhouette,control,r,,9,e,u,silhouettu,2,10,real,block3
sprintir,sprintir,rs,,sprint,er,sprinter,target,s,0.0,0,e,i,sprintir,2,8,real,block3
succass,succass,r,,success,,success,control,r,,4,e,a,succass,2,7,real,block3
wrongfully,wrangfully,rss,,wrong,ful_ly,wrongfully,target,r,,2,o,a,wrangfully,1,10,real,block3
hallewujah,hallewujah,r,,hallelujah,,hallelujah,control,r,,5,l,w,hallewujah,2,10,real,block3
paler,paler,rs,,pal,er,paler,target,r,,2,l,n,paner,0,5,real,block3
eiter,eiter,rs,,eat,er,eater,target,r,,1,a,i,eiter,2,5,real,block3
masquerade,masquerade,r,,masquerade,,masquerade,control,r,,6,r,w,masquewade,0,10,real,block3
dolphin,dolthin,r,,dolphin,,dolphin,control,r,,3,p,t,dolthin,1,7,real,block3
eyjoyment,enjoyment,prs,en,joy,ment,enjoyment,target,p,0.0,1,n,y,eyjoyment,3,9,real,block3
uninform,uninform,ppr,un_in,form,,uninform,target,r,,0,f,c,unincorm,0,8,real,block3
hurricane,hurricane,r,,hurricane,,hurricane,control,r,,6,a,i,hurricine,0,9,real,block3
parasive,parasive,r,,parasite,,parasite,control,r,,6,t,v,parasive,2,8,real,block3
achieve,achieva,r,,achieve,,achieve,control,r,,6,e,a,achieva,1,7,real,block3
porallel,parallel,r,,parallel,,parallel,control,r,,1,a,o,porallel,3,8,real,block3
ingredient,angredient,r,,ingredient,,ingredient,control,r,,0,i,a,angredient,1,10,real,block3
industry,indastry,r,,industry,,industry,control,r,,3,u,a,indastry,1,8,real,block3
reenact,reenect,ppr,re_en,act,,reenact,target,r,,0,a,e,reenect,1,7,real,block3
sirfer,sirfer,rs,,surf,er,surfer,target,r,,1,u,i,sirfer,2,6,real,block3
reimburse,reiyburse,ppr,re_im,burse,,reimburse,target,p,1.0,1,m,y,reiyburse,1,9,real,block3
common,common,r,,common,,common,control,r,,4,o,e,commen,0,6,real,block3
rediscover,rediscaver,ppr,re_dis,cover,,rediscover,target,r,,1,o,a,rediscaver,1,10,real,block3
camouslage,camouslage,r,,camouflage,,camouflage,control,r,,5,f,s,camouslage,2,10,real,block3
overexpose,overexpese,ppr,over_ex,pose,,overexpose,target,r,,1,o,e,overexpese,1,10,real,block3
etiquetti,etiquetti,r,,etiquette,,etiquette,control,r,,8,e,i,etiquetti,2,9,real,block3
nahuralism,naturalism,rss,,natur,al_ism,naturalism,target,r,,2,t,h,nahuralism,3,10,real,block3
hierogryph,hieroglyph,r,,hieroglyph,,hieroglyph,control,r,,6,l,r,hierogryph,3,10,real,block3
removal,removal,prs,re,mov,al,removal,target,p,0.0,0,r,w,wemoval,0,7,real,block3
debag,debag,pr,de,bug,,debug,target,r,,1,u,a,debag,2,5,real,block3
tanefully,tanefully,rss,,tune,ful_ly,tunefully,target,r,,1,u,a,tanefully,2,9,real,block3
stalt,start,r,,start,,start,control,r,,3,r,l,stalt,3,5,real,block3
unnatural,unnatoral,prs,un,natur,al,unnatural,target,r,,3,u,o,unnatoral,1,9,real,block3
weirdly,weirdly,rs,,weird,ly,weirdly,target,s,0.0,0,l,m,weirdmy,0,7,real,block3
treusure,treusure,r,,treasure,,treasure,control,r,,3,a,u,treusure,2,8,real,block3
overreach,overreacc,pr,over,reach,,overreach,target,r,,4,h,c,overreacc,1,9,real,block3
riovercook,reovercook,ppr,re_over,cook,,reovercook,target,p,0.0,1,e,i,riovercook,3,10,real,block3
immoral,immoral,pr,im,moral,,immoral,target,p,0.0,1,m,y,iymoral,0,7,real,block3
woodenly,woodenlr,rss,,wood,en_ly,woodenly,target,s,1.0,1,y,r,woodenlr,1,8,real,block3
underssand,understand,r,,understand,,understand,control,r,,6,t,s,underssand,3,10,real,block3
alienate,alienate,rs,,alien,ate,alienate,target,s,0.0,2,e,i,alienati,0,8,real,block3
wrestler,mrestler,rs,,wrestl,er,wrestler,target,r,,0,w,m,mrestler,1,8,real,block3
exercise,exercise,r,,exercise,,exercise,control,r,,4,c,h,exerhise,0,8,real,block3
advance,advanca,r,,advance,,advance,control,r,,6,e,a,advanca,1,7,real,block3
sockness,sickness,rs,,sick,ness,sickness,target,r,,1,i,o,sockness,3,8,real,block3
disenbark,disembark,ppr,dis_em,bark,,disembark,target,p,1.0,1,m,n,disenbark,3,9,real,block3
imdort,import,pr,im,port,,import,target,r,,0,p,d,imdort,3,6,real,block3
marshall,marscall,r,,marshall,,marshall,control,r,,4,h,c,marscall,1,8,real,block3
opinion,opinion,r,,opinion,,opinion,control,r,,6,n,j,opinioj,0,7,real,block3
thrushold,thrushold,r,,threshold,,threshold,control,r,,3,e,u,thrushold,2,9,real,block3
exhale,exhale,pr,ex,hale,,exhale,target,p,0.0,1,x,c,echale,0,6,real,block3
progyam,progyam,r,,program,,program,control,r,,4,r,y,progyam,2,7,real,block3
iwtellect,iwtellect,r,,intellect,,intellect,control,r,,1,n,w,iwtellect,2,9,real,block3
chimpanzee,chimpanzee,r,,chimpanzee,,chimpanzee,control,r,,2,i,o,chompanzee,0,10,real,block3
dopopulate,depopulate,prs,de,popul,ate,depopulate,target,p,0.0,1,e,o,dopopulate,3,10,real,block3
untiu,untie,pr,un,tie,,untie,target,r,,2,e,u,untiu,3,5,real,block3
repertoore,repertoire,r,,repertoire,,repertoire,control,r,,7,i,o,repertoore,3,10,real,block3
template,tewplate,r,,template,,template,control,r,,2,m,w,tewplate,1,8,real,block3
deodomize,deodomize,prs,de,odor,ize,deodorize,target,r,,3,r,m,deodomize,2,9,real,block3
movabry,movabry,rss,,mov,abl_y,movably,target,s,0.0,2,l,r,movabry,2,7,real,block3
cantaloape,cantaloape,r,,cantaloupe,,cantaloupe,control,r,,7,u,a,cantaloape,2,10,real,block3
enjon,enjon,pr,en,joy,,enjoy,target,r,,2,y,n,enjon,2,5,real,block3
reovercome,reovercome,ppr,re_over,come,,reovercome,target,r,,2,m,r,reovercore,0,10,real,block3
analogue,analogue,r,,analogue,,analogue,control,r,,5,g,s,analosue,0,8,real,block3
predispuse,predispose,ppr,pre_dis,pose,,predispose,target,r,,1,o,u,predispuse,3,10,real,block3
wetly,wehly,rs,,wet,ly,wetly,target,r,,2,t,h,wehly,1,5,real,block3
removey,remover,prs,re,mov,er,remover,target,s,0.0,1,r,y,removey,3,7,real,block3
catalogue,catalogue,r,,catalogue,,catalogue,control,r,,4,l,y,catayogue,0,9,real,block3
caricature,caricatuye,r,,caricature,,caricature,control,r,,8,r,y,caricatuye,1,10,real,block3
premustake,premustake,ppr,pre_mis,take,,premistake,target,p,1.0,1,i,u,premustake,2,10,real,block3
shampoo,shampoi,r,,shampoo,,shampoo,control,r,,6,o,i,shampoi,1,7,real,block3
sefrete,sefrete,r,,secrete,,secrete,control,r,,2,c,f,sefrete,2,7,real,block3
profess,profess,r,,profess,,profess,control,r,,0,p,s,srofess,0,7,real,block3
pronoonce,pronounce,r,,pronounce,,pronounce,control,r,,5,u,o,pronoonce,3,9,real,block3
modally,modolly,rss,,mod,al_ly,modally,target,s,0.0,0,a,o,modolly,1,7,real,block3
neiggbour,neiggbour,r,,neighbour,,neighbour,control,r,,4,h,g,neiggbour,2,9,real,block3
devalue,devalue,pr,de,value,,devalue,target,r,,3,u,i,devalie,0,7,real,block3
raversable,raversable,prs,re,vers,able,reversable,target,p,0.0,1,e,a,raversable,2,10,real,block3
somercault,somercault,r,,somersault,,somersault,control,r,,5,s,c,somercault,2,10,real,block3
castlo,castlo,r,,castle,,castle,control,r,,5,e,o,castlo,2,6,real,block3
quarartine,quarartine,r,,quarantine,,quarantine,control,r,,5,n,r,quarartine,2,10,real,block3
remisalign,remisalign,ppr,re_mis,align,,remisalign,target,p,0.0,0,r,m,memisalign,0,10,real,block3
cellaphane,cellaphane,r,,cellophane,,cellophane,control,r,,4,o,a,cellaphane,2,10,real,block3
disagree,dicagree,pr,dis,agree,,disagree,target,p,0.0,2,s,c,dicagree,1,8,real,block3
witlessly,witletsly,rss,,wit,less_ly,witlessly,target,s,0.0,2,s,t,witletsly,1,9,real,block3
wabcher,wabcher,rs,,watch,er,watcher,target,r,,2,t,b,wabcher,2,7,real,block3
artinlery,artillery,r,,artillery,,artillery,control,r,,4,l,n,artinlery,3,9,real,block3
sutport,support,r,,support,,support,control,r,,2,p,t,sutport,3,7,real,block3
contrast,contrast,r,,contrast,,contrast,control,r,,6,s,d,contradt,0,8,real,block3
unshavun,unshaven,prs,un,shav,en,unshaven,target,s,0.0,0,e,u,unshavun,3,8,real,block3
pitifully,pitifully,rss,,piti,ful_ly,pitifully,target,r,,3,i,a,pitafully,0,9,real,block3
scrambre,scramble,r,,scramble,,scramble,control,r,,6,l,r,scrambre,3,8,real,block3
kels,kals,r,,kels,,kels,target,r,,1,e,a,kals,1,4,pseudo,block4
wisment,wisment,rs,,wis,ment,wisment,target,r,,2,s,h,wihment,0,7,pseudo,block4
putalc,butalc,pr,pu,talc,,putalc,control,p,0.0,0,p,b,butalc,1,6,pseudo,block4
teccilayl,heccilayl,rsss,,tec,ci_la_yl,teccilayl,control,r,,0,t,h,heccilayl,1,9,pseudo,block4
inteakly,inteakly,prs,in,teak,ly,inteakly,target,r,,0,t,f,infeakly,0,8,pseudo,block4
baginlayit,bagenlayit,prss,ba,gen,la_yit,bagenlayit,control,r,,1,e,i,baginlayit,3,10,pseudo,block4
sidfrad,sidfred,pr,sid,frad,,sidfrad,control,r,,2,a,e,sidfred,1,7,pseudo,block4
talc,halc,r,,talc,,talc,control,r,,0,t,h,halc,1,4,pseudo,block4
revonoc,revonic,pr,revo,noc,,revonoc,control,r,,1,o,i,revonic,1,7,pseudo,block4
ersidtrun,ersidtrun,ppr,er_sid,trun,,ersidtrun,control,p,0.0,0,e,i,irsidtrun,0,9,pseudo,block4
drunness,drunness,rs,,drun,ness,drunness,target,r,,2,u,e,drenness,0,8,pseudo,block4
bateclayl,batecloyl,prss,ba,tec,la_yl,bateclayl,control,s,0.0,1,a,o,batecloyl,1,9,pseudo,block4
banuclayit,banuclayit,prss,ba,nuc,la_yit,banuclayit,control,s,1.0,2,t,p,banuclayip,0,10,pseudo,block4
reetselh,reetselh,rs,,reet,sels,reetsels,control,s,0.0,3,s,h,reetselh,2,8,pseudo,block4
trunouisyl,trulouisyl,rss,,trun,ouis_yl,trunouisyl,control,r,,3,n,l,trulouisyl,1,10,pseudo,block4
redisteer,rehisteer,ppr,re_dis,teer,,redisteer,target,p,1.0,0,d,h,rehisteer,1,9,pseudo,block4
revotek,revetek,pr,revo,tek,,revotek,control,p,0.0,3,o,e,revetek,1,7,pseudo,block4
unfomical,unfomocal,prss,un,fom,ic_al,unfomical,target,s,0.0,0,i,o,unfomocal,1,9,pseudo,block4
bos,bof,r,,bof,,bof,control,r,,2,f,s,bos,3,3,pseudo,block4
nupooksens,nupooksens,prs,nu,pook,sens,nupooksens,control,s,0.0,3,s,d,nupooksend,0,10,pseudo,block4
redeneg,medeneg,ppr,re_de,neg,,redeneg,target,p,0.0,0,r,m,medeneg,1,7,pseudo,block4
erveromoos,erveromoos,ppr,er_vero,moos,,erveromoos,control,r,,3,s,h,erveromooh,0,10,pseudo,block4
unteakical,unteakical,prss,un,teak,ic_al,unteakical,target,s,1.0,1,l,r,unteakicar,0,10,pseudo,block4
selknemtla,selknemtla,rss,,selk,nemt_la,selknemtla,control,s,0.0,3,t,p,selknempla,0,10,pseudo,block4
innurtate,innurtate,prs,in,nurt,ate,innurtate,target,p,0.0,0,i,o,onnurtate,0,9,pseudo,block4
unkoopally,unkoopally,prss,un,koop,al_ly,unkoopally,target,s,1.0,0,l,w,unkoopalwy,0,10,pseudo,block4
nusew,nusew,pr,nu,siw,,nusiw,control,r,,1,i,e,nusew,2,5,pseudo,block4
predisfom,predisfom,ppr,pre_dis,fom,,predisfom,target,p,0.0,1,r,j,pjedisfom,0,9,pseudo,block4
simteponi,simteconi,prs,sim,tec,oni,simteconi,control,r,,2,c,p,simteponi,3,9,pseudo,block4
moesoni,moosoni,rs,,moos,oni,moosoni,control,r,,2,o,e,moesoni,3,7,pseudo,block4
neingirt,neingirt,ppr,re_in,girt,,reingirt,target,p,0.0,0,r,n,neingirt,2,8,pseudo,block4
sidcolg,pidcolg,pr,sid,colg,,sidcolg,control,p,0.0,0,s,p,pidcolg,1,7,pseudo,block4
soomiously,soomiously,rss,,soom,ious_ly,soomiously,target,r,,1,o,a,saomiously,0,10,pseudo,block4
teerically,teerically,rsss,,teer,ic_al_ly,teerically,target,s,0.0,1,c,d,teeridally,0,10,pseudo,block4
nutecfila,nutecfila,prss,nu,tec,ci_la,nuteccila,control,s,0.0,0,c,f,nutecfila,2,9,pseudo,block4
koepality,koopality,rss,,koop,al_ity,koopality,target,r,,2,o,e,koepality,3,9,pseudo,block4
unketistic,unketistic,prss,un,ket,ist_ic,unketistic,target,p,0.0,0,u,e,enketistic,0,10,pseudo,block4
nurtmental,nujtmental,rss,,nurt,ment_al,nurtmental,target,r,,2,r,j,nujtmental,1,10,pseudo,block4
fradlasit,fradlasot,rss,,frad,la_sit,fradlasit,control,s,1.0,1,i,o,fradlasot,1,9,pseudo,block4
trunlasit,trunlasit,rss,,trun,la_sit,trunlasit,control,r,,3,n,m,trumlasit,0,9,pseudo,block4
revogon,revogen,pr,revo,gen,,revogen,control,r,,1,e,o,revogon,3,7,pseudo,block4
keam,keam,r,,keam,,keam,target,r,,3,m,l,keal,0,4,pseudo,block4
teakly,feakly,rs,,teak,ly,teakly,target,r,,0,t,f,feakly,1,6,pseudo,block4
teerical,teerical,rss,,teer,ic_al,teerical,target,r,,0,t,c,ceerical,0,8,pseudo,block4
inmelively,inmerively,prss,in,mer,ive_ly,inmerively,target,r,,2,r,l,inmelively,3,10,pseudo,block4
premisfob,premisfob,ppr,pre_mis,fob,,premisfob,target,r,,1,o,e,premisfeb,0,9,pseudo,block4
fraduwf,fradulf,rs,,frad,ulf,fradulf,control,s,0.0,1,l,w,fraduwf,3,7,pseudo,block4
soomiol,soomion,rs,,soom,ion,soomion,target,s,0.0,2,n,l,soomiol,3,7,pseudo,block4
abwisality,abwisality,prss,ab,wis,al_ity,abwisality,target,p,0.0,1,b,h,ahwisality,0,10,pseudo,block4
repsimriek,mepsimriek,ppr,rep_sim,riek,,repsimriek,control,p,0.0,0,r,m,mepsimriek,1,10,pseudo,block4
regirtate,legirtate,prs,re,girt,ate,regirtate,target,p,0.0,0,r,l,legirtate,1,9,pseudo,block4
premisket,premikket,ppr,pre_mis,ket,,premisket,target,p,1.0,2,s,k,premikket,1,9,pseudo,block4
wisiouswy,wisiously,rss,,wis,ious_ly,wisiously,target,s,1.0,0,l,w,wisiouswy,3,9,pseudo,block4
ernuctaoni,ernactaoni,prss,er,nuc,ta_oni,ernuctaoni,control,r,,1,u,a,ernactaoni,1,10,pseudo,block4
werhlasim,werklasim,rss,,werk,la_sim,werklasim,control,r,,3,k,h,werhlasim,3,9,pseudo,block4
lien,rien,r,,lien,,lien,target,r,,0,l,r,rien,1,4,pseudo,block4
selk,selk,r,,selk,,selk,control,r,,2,l,r,serk,0,4,pseudo,block4
nupekcila,nutekcila,prss,nu,tek,ci_la,nutekcila,control,r,,0,t,p,nupekcila,3,9,pseudo,block4
girtal,girtal,rs,,girt,al,girtal,target,r,,1,i,o,gortal,0,6,pseudo,block4
overkeir,averkeir,pr,over,keir,,overkeir,target,p,0.0,0,o,a,averkeir,1,8,pseudo,block4
abfamamity,abfamamity,prss,ab,fam,al_ity,abfamality,target,s,0.0,1,l,m,abfamamity,2,10,pseudo,block4
remewation,remeration,prss,re,mer,at_ion,remeration,target,r,,2,r,w,remewation,3,10,pseudo,block4
meakcilayl,meikcilayl,rsss,,meak,ci_la_yl,meakcilayl,control,r,,2,a,i,meikcilayl,1,10,pseudo,block4
mofcilayl,mofcilaym,rsss,,mof,ci_la_yl,mofcilayl,control,s,2.0,1,l,m,mofcilaym,1,9,pseudo,block4
sidriep,sidriep,pr,sid,riek,,sidriek,control,r,,3,k,p,sidriep,2,7,pseudo,block4
darfliness,darflinesd,rss,,darf,li_ness,darfliness,target,s,1.0,3,s,d,darflinesd,1,10,pseudo,block4
famless,famless,rs,,fam,less,famless,target,r,,1,a,o,fomless,0,7,pseudo,block4
merable,merable,rs,,mer,able,merable,target,s,0.0,1,b,s,merasle,0,7,pseudo,block4
sidmameak,sidmameak,ppr,sid_me,meak,,sidmemeak,control,p,1.0,1,e,a,sidmameak,2,9,pseudo,block4
ernitec,ernitec,ppr,er_ni,tec,,ernitec,control,r,,0,t,f,ernifec,0,7,pseudo,block4
cumically,cunically,rsss,,cun,ic_al_ly,cunically,target,r,,2,n,m,cumically,3,9,pseudo,block4
maf,maf,r,,maf,,maf,control,r,,2,f,s,mas,0,3,pseudo,block4
disfomful,disfomful,prs,dis,fom,ful,disfomful,target,s,0.0,1,u,e,disfomfel,0,9,pseudo,block4
tissoom,dissoom,pr,dis,soom,,dissoom,target,p,0.0,0,d,t,tissoom,3,7,pseudo,block4
grahically,grahically,rsss,,gras,ic_al_ly,grasically,target,r,,3,s,h,grahically,2,10,pseudo,block4
nautcilayl,nautcileyl,rsss,,naut,ci_la_yl,nautcilayl,control,s,1.0,1,a,e,nautcileyl,1,10,pseudo,block4
keatml,keatml,rs,,keat,yl,keatyl,control,s,0.0,0,y,m,keatml,2,6,pseudo,block4
plokeir,prokeir,pr,pro,keir,,prokeir,target,p,0.0,1,r,l,plokeir,3,7,pseudo,block4
ketist,setist,rs,,ket,ist,ketist,target,r,,0,k,s,setist,1,6,pseudo,block4
nufradlayr,nufradlayl,prss,nu,frad,la_yl,nufradlayl,control,s,1.0,1,l,r,nufradlayr,3,10,pseudo,block4
pookilsens,pookilsens,rss,,pook,il_sens,pookilsens,control,r,,2,o,a,poakilsens,0,10,pseudo,block4
pookcilayl,peokcilayl,rsss,,pook,ci_la_yl,pookcilayl,control,r,,1,o,e,peokcilayl,1,10,pseudo,block4
nuccilayl,nuccilayl,rsss,,nuc,ci_la_yl,nuccilayl,control,r,,0,n,m,muccilayl,0,9,pseudo,block4
drunful,drunful,rs,,drun,ful,drunful,target,r,,0,d,h,hrunful,0,7,pseudo,block4
corically,corically,rsss,,con,ic_al_ly,conically,target,r,,2,n,r,corically,2,9,pseudo,block4
unkoopical,unkoopical,prss,un,koop,ic_al,unkoopical,target,r,,2,o,e,unkoepical,0,10,pseudo,block4
overteak,overteak,pr,over,teak,,overteak,target,r,,2,a,e,overteek,0,8,pseudo,block4
wismental,wismental,rss,,wis,ment_al,wismental,target,r,,0,w,m,mismental,0,9,pseudo,block4
ingirt,ingirt,pr,in,girt,,ingirt,target,r,,3,t,c,ingirc,0,6,pseudo,block4
trigelbi,trigelbi,rs,,trig,elba,trigelba,control,s,0.0,3,a,i,trigelbi,2,8,pseudo,block4
repsidselk,repsidselk,ppr,rep_sid,selk,,repsidselk,control,r,,1,e,a,repsidsalk,0,10,pseudo,block4
colscilayl,colgcilayl,rsss,,colg,ci_la_yl,colgcilayl,control,r,,3,g,s,colscilayl,3,10,pseudo,block4
erotutrig,erotutrig,ppr,er_otu,trig,,erotutrig,control,r,,1,r,y,erotutyig,0,9,pseudo,block4
tarf,tarf,r,,darf,,darf,target,r,,0,d,t,tarf,2,4,pseudo,block4
fom,fim,r,,fom,,fom,target,r,,1,o,i,fim,1,3,pseudo,block4
nurtalism,nurtalipm,rss,,nurt,al_ism,nurtalism,target,s,1.0,1,s,p,nurtalipm,1,9,pseudo,block4
disgirt,dusgirt,pr,dis,girt,,disgirt,target,p,0.0,1,i,u,dusgirt,1,7,pseudo,block4
ersimselk,ersimsejk,ppr,er_sim,selk,,ersimselk,control,r,,2,l,j,ersimsejk,1,9,pseudo,block4
wof,mof,r,,mof,,mof,control,r,,0,m,w,wof,3,3,pseudo,block4
teakically,teakacally,rsss,,teak,ic_al_ly,teakically,target,s,0.0,0,i,a,teakacally,1,10,pseudo,block4
numafsitci,numafsetci,prss,nu,maf,sit_ci,numafsitci,control,s,0.0,1,i,e,numafsetci,1,10,pseudo,block4
simreakoru,simmeakoru,prs,sim,meak,oru,simmeakoru,control,r,,0,m,r,simreakoru,3,10,pseudo,block4
edmosre,edmofre,prs,ed,mof,re,edmofre,control,r,,2,f,s,edmosre,3,7,pseudo,block4
dyunically,dyunically,rsss,,drun,ic_al_ly,drunically,target,r,,1,r,y,dyunically,2,10,pseudo,block4
mepsimtrun,mepsimtrun,ppr,rep_sim,trun,,repsimtrun,control,p,0.0,0,r,m,mepsimtrun,2,10,pseudo,block4
unmemical,unmemical,prss,un,mer,ic_al,unmerical,target,r,,2,r,m,unmemical,2,9,pseudo,block4
remiskoum,remiskoum,ppr,re_mis,koul,,remiskoul,target,r,,3,l,m,remiskoum,2,9,pseudo,block4
simpook,simpook,pr,sim,pook,,simpook,control,r,,0,p,f,simfook,0,7,pseudo,block4
trig,trig,r,,trig,,trig,control,r,,0,t,h,hrig,0,4,pseudo,block4
teknemt,teknemt,rs,,tek,nemt,teknemt,control,r,,0,t,g,geknemt,0,7,pseudo,block4
yurdouisyl,nurdouisyl,rss,,nurd,ouis_yl,nurdouisyl,control,r,,0,n,y,yurdouisyl,3,10,pseudo,block4
meakoni,meakeni,rs,,meak,oni,meakoni,control,s,0.0,0,o,e,meakeni,1,7,pseudo,block4
erplerk,erplerk,pr,erp,werk,,erpwerk,control,r,,0,w,l,erplerk,2,7,pseudo,block4
girtion,girtion,rs,,girt,ion,girtion,target,r,,2,r,l,giltion,0,7,pseudo,block4
ram,ram,r,,rem,,rem,control,r,,1,e,a,ram,2,3,pseudo,block4
tonccilayl,tonccilayl,rsss,,tonc,ci_la_yl,tonccilayl,control,r,,0,t,p,ponccilayl,0,10,pseudo,block4
famibally,famibally,rsss,,fam,ic_al_ly,famically,target,s,0.0,1,c,b,famibally,2,9,pseudo,block4
rifobation,refobation,prss,re,fob,at_ion,refobation,target,p,0.0,1,e,i,rifobation,3,10,pseudo,block4
donable,conable,rs,,con,able,conable,target,r,,0,c,d,donable,3,7,pseudo,block4
eledsiw,eredsiw,ppr,er_ed,siw,,eredsiw,control,p,0.0,1,r,l,eledsiw,3,7,pseudo,block4
