first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
keirically,kiirically,rsss,keir,,ic_al_ly,keirically,target,r,,1,e,i,kiirically,1,10,pseudo,block3
pnewis,pnewis,pr,wis,pre,,prewis,target,p,0.0,1,r,n,pnewis,2,6,pseudo,block3
nitrunyit,nitrunyit,prs,trun,ni,yit,nitrunyit,control,s,0.0,2,t,d,nitrunyid,0,9,pseudo,block3
meadcilayl,meakcilayl,rsss,meak,,ci_la_yl,meakcilayl,control,r,,3,k,d,meadcilayl,3,10,pseudo,block3
colg,comg,r,colg,,,colg,control,r,,2,l,m,comg,1,4,pseudo,block3
tec,tec,r,tec,,,tec,control,r,,2,c,k,tek,0,3,pseudo,block3
erednurd,erudnurd,ppr,nurd,er_ed,,erednurd,control,p,1.0,0,e,u,erudnurd,1,8,pseudo,block3
remlasitti,remlasitci,rsss,rem,,la_sit_ci,remlasitci,control,s,2.0,0,c,t,remlasitti,3,10,pseudo,block3
repsimtwig,repsimtrig,ppr,trig,rep_sim,,repsimtrig,control,r,,1,r,w,repsimtwig,3,10,pseudo,block3
repsimtek,repsomtek,ppr,tek,rep_sim,,repsimtek,control,p,1.0,1,i,o,repsomtek,1,9,pseudo,block3
disemwis,disemwis,ppr,wis,dis_em,,disemwis,target,p,0.0,1,i,a,dasemwis,0,8,pseudo,block3
ertmaf,ertmaf,pr,maf,erp,,erpmaf,control,p,0.0,2,p,t,ertmaf,2,6,pseudo,block3
reinsoom,weinsoom,ppr,soom,re_in,,reinsoom,target,p,0.0,0,r,w,weinsoom,1,8,pseudo,block3
otutek,otutet,pr,tek,otu,,otutek,control,r,,2,k,t,otutet,1,6,pseudo,block3
reetilsent,reetilsens,rss,reet,,il_sens,reetilsens,control,s,1.0,3,s,t,reetilsent,3,10,pseudo,block3
mafnemt,mefnemt,rs,maf,,nemt,mafnemt,control,r,,1,a,e,mefnemt,1,7,pseudo,block3
teerment,teermont,rs,teer,,ment,teerment,target,s,0.0,1,e,o,teermont,1,8,pseudo,block3
fyadnemt,fyadnemt,rs,frad,,nemt,fradnemt,control,r,,1,r,y,fyadnemt,2,8,pseudo,block3
consate,consate,rs,cont,,ate,contate,target,r,,3,t,s,consate,2,7,pseudo,block3
nutonclayl,nutonclayl,prss,tonc,nu,la_yl,nutonclayl,control,r,,1,o,e,nutenclayl,0,10,pseudo,block3
mafota,mafeta,rs,maf,,eta,mafeta,control,s,0.0,0,e,o,mafota,3,6,pseudo,block3
geefic,geefec,rs,geef,,ic,geefic,target,s,0.0,0,i,e,geefec,1,6,pseudo,block3
erotusiw,erotusiw,ppr,siw,er_otu,,erotusiw,control,r,,1,i,o,erotusow,0,8,pseudo,block3
teer,teer,r,teer,,,teer,target,r,,2,e,u,teur,0,4,pseudo,block3
loukilsens,loukilfens,rss,louk,,il_sens,loukilsens,control,s,1.0,0,s,f,loukilfens,1,10,pseudo,block3
nod,nod,r,noc,,,noc,control,r,,2,c,d,nod,2,3,pseudo,block3
keat,keap,r,keat,,,keat,control,r,,3,t,p,keap,1,4,pseudo,block3
erotufec,erotutec,ppr,tec,er_otu,,erotutec,control,r,,0,t,f,erotufec,3,8,pseudo,block3
pom,pom,r,fom,,,fom,target,r,,0,f,p,pom,2,3,pseudo,block3
mis,mis,r,wis,,,wis,target,r,,0,w,m,mis,2,3,pseudo,block3
overclat,ovemclat,pr,clat,over,,overclat,target,p,0.0,3,r,m,ovemclat,1,8,pseudo,block3
keamional,keamional,rss,keam,,ion_al,keamional,target,s,0.0,1,o,e,keamienal,0,9,pseudo,block3
sidfradla,sidfradla,prs,frad,sid,la,sidfradla,control,s,0.0,1,a,o,sidfradlo,0,9,pseudo,block3
nunurpla,nunurpla,prs,nurd,nu,la,nunurdla,control,r,,3,d,p,nunurpla,2,8,pseudo,block3
sidreet,sidreet,pr,reet,sid,,sidreet,control,r,,0,r,m,sidmeet,0,7,pseudo,block3
nusewulfyl,nusiwulfyl,prss,siw,nu,ulf_yl,nusiwulfyl,control,r,,1,i,e,nusewulfyl,3,10,pseudo,block3
truy,trun,r,trun,,,trun,control,r,,3,n,y,truy,3,4,pseudo,block3
ersemnurd,ersemnurd,ppr,nurd,er_sim,,ersimnurd,control,p,1.0,1,i,e,ersemnurd,2,9,pseudo,block3
mef,mef,r,maf,,,maf,control,r,,1,a,e,mef,2,3,pseudo,block3
wisniness,wisliness,rss,wis,,li_ness,wisliness,target,s,0.0,0,l,n,wisniness,3,9,pseudo,block3
koopically,kuopically,rsss,koop,,ic_al_ly,koopically,target,r,,1,o,u,kuopically,1,10,pseudo,block3
uncecfully,uncetfully,prss,cet,un,ful_ly,uncetfully,target,r,,2,t,c,uncecfully,3,10,pseudo,block3
liuk,louk,r,louk,,,louk,control,r,,1,o,i,liuk,3,4,pseudo,block3
diskeamal,diskeamal,prs,keam,dis,al,diskeamal,target,r,,3,m,n,diskeanal,0,9,pseudo,block3
inuneil,imuneil,pr,neil,inu,,inuneil,control,p,0.0,1,n,m,imuneil,1,7,pseudo,block3
toncilfyl,tonculfyl,rss,tonc,,ulf_yl,tonculfyl,control,s,0.0,0,u,i,toncilfyl,3,9,pseudo,block3
inketity,inketity,prs,ket,in,ity,inketity,target,p,0.0,0,i,a,anketity,0,8,pseudo,block3
deir,keir,r,keir,,,keir,target,r,,0,k,d,deir,3,4,pseudo,block3
refamition,refamation,prss,fam,re,at_ion,refamation,target,s,0.0,0,a,i,refamition,3,10,pseudo,block3
predisclat,predisclat,ppr,clat,pre_dis,,predisclat,target,p,0.0,0,p,h,hredisclat,0,10,pseudo,block3
repsidgen,repsidgey,ppr,gen,rep_sid,,repsidgen,control,r,,2,n,y,repsidgey,1,9,pseudo,block3
simtonc,samtonc,pr,tonc,sim,,simtonc,control,p,0.0,1,i,a,samtonc,1,7,pseudo,block3
fradulf,fradulf,rs,frad,,ulf,fradulf,control,s,0.0,0,u,o,fradolf,0,7,pseudo,block3
neinro,neinro,rs,neil,,ro,neilro,control,r,,3,l,n,neinro,2,6,pseudo,block3
rafobively,rafobively,prss,fob,re,ive_ly,refobively,target,p,0.0,1,e,a,rafobively,2,10,pseudo,block3
defob,defob,pr,fob,de,,defob,target,r,,2,b,p,defop,0,5,pseudo,block3
ersimcolg,ersimcorg,ppr,colg,er_sim,,ersimcolg,control,r,,2,l,r,ersimcorg,1,9,pseudo,block3
ceatonila,keatonila,rss,keat,,oni_la,keatonila,control,r,,0,k,c,ceatonila,3,9,pseudo,block3
ketipt,ketipt,rs,ket,,ist,ketist,target,s,0.0,1,s,p,ketipt,2,6,pseudo,block3
protounion,protaunion,prs,taun,pro,ion,protaunion,target,r,,1,a,o,protounion,3,10,pseudo,block3
nunocomila,nunocomila,prss,noc,nu,oni_la,nunoconila,control,s,0.0,1,n,m,nunocomila,2,10,pseudo,block3
revonaut,wevonaut,pr,naut,revo,,revonaut,control,p,0.0,0,r,w,wevonaut,1,8,pseudo,block3
abketally,abketally,prss,ket,ab,al_ly,abketally,target,r,,2,t,s,abkesally,0,9,pseudo,block3
prediscor,prediscon,ppr,con,pre_dis,,prediscon,target,r,,2,n,r,prediscor,3,9,pseudo,block3
noglayit,noglayit,rss,noc,,la_yit,noclayit,control,r,,2,c,g,noglayit,2,8,pseudo,block3
truroni,truroni,rs,trun,,oni,trunoni,control,r,,3,n,r,truroni,2,7,pseudo,block3
micrunsens,micrunsens,prs,trun,mi,sens,mitrunsens,control,r,,0,t,c,micrunsens,2,10,pseudo,block3
cunically,cunically,rsss,cun,,ic_al_ly,cunically,target,r,,2,n,m,cumically,0,9,pseudo,block3
ceticalry,cetically,rsss,cet,,ic_al_ly,cetically,target,s,2.0,0,l,r,ceticalry,3,9,pseudo,block3
lulouksens,lulouksens,prs,louk,nu,sens,nulouksens,control,p,0.0,0,n,l,lulouksens,2,10,pseudo,block3
moos,moos,r,moos,,,moos,control,r,,3,s,h,mooh,0,4,pseudo,block3
mel,mel,r,mer,,,mer,target,r,,2,r,l,mel,2,3,pseudo,block3
ersiweviwl,ersiweviyl,prss,siw,er,evi_yl,ersiweviyl,control,s,1.0,0,y,w,ersiweviwl,3,10,pseudo,block3
neremvieta,niremvieta,prss,rem,ni,vi_eta,niremvieta,control,p,0.0,1,i,e,neremvieta,3,10,pseudo,block3
inlienaty,inlienaty,prs,lien,in,ity,inlienity,target,s,0.0,0,i,a,inlienaty,2,9,pseudo,block3
sodmaf,sidmaf,pr,maf,sid,,sidmaf,control,p,0.0,1,i,o,sodmaf,3,6,pseudo,block3
megal,megal,rs,neg,,al,negal,target,r,,0,n,m,megal,2,5,pseudo,block3
ernituk,ernituk,ppr,tek,er_ni,,ernitek,control,r,,1,e,u,ernituk,2,7,pseudo,block3
pargcilayl,sargcilayl,rsss,sarg,,ci_la_yl,sargcilayl,control,r,,0,s,p,pargcilayl,3,10,pseudo,block3
unketisal,unketical,prss,ket,un,ic_al,unketical,target,s,0.0,1,c,s,unketisal,3,9,pseudo,block3
kekoul,dekoul,pr,koul,de,,dekoul,target,p,0.0,0,d,k,kekoul,3,6,pseudo,block3
anfamional,unfamional,prss,fam,un,ion_al,unfamional,target,p,0.0,0,u,a,anfamional,3,10,pseudo,block3
redakrew,redakrew,ppr,krew,re_de,,redekrew,target,p,1.0,1,e,a,redakrew,2,8,pseudo,block3
incenity,incunity,prs,cun,in,ity,incunity,target,r,,1,u,e,incenity,3,8,pseudo,block3
eredfrad,eredfrad,ppr,frad,er_ed,,eredfrad,control,p,1.0,1,d,s,eresfrad,0,8,pseudo,block3
soor,soom,r,soom,,,soom,target,r,,3,m,r,soor,3,4,pseudo,block3
runegize,runegize,prs,neg,re,ize,renegize,target,p,0.0,1,e,u,runegize,2,8,pseudo,block3
enkeamally,unkeamally,prss,keam,un,al_ly,unkeamally,target,p,0.0,0,u,e,enkeamally,3,10,pseudo,block3
teakional,teakeonal,rss,teak,,ion_al,teakional,target,s,0.0,0,i,e,teakeonal,1,9,pseudo,block3
mumeaksens,numeaksens,prs,meak,nu,sens,numeaksens,control,p,0.0,0,n,m,mumeaksens,3,10,pseudo,block3
neimenca,neilenca,rs,neil,,enca,neilenca,control,r,,3,l,m,neimenca,3,8,pseudo,block3
koos,koop,r,koop,,,koop,target,r,,3,p,s,koos,3,4,pseudo,block3
munuccila,nunuccila,prss,nuc,nu,ci_la,nunuccila,control,p,0.0,0,n,m,munuccila,3,9,pseudo,block3
clit,clat,r,clat,,,clat,target,r,,2,a,i,clit,3,4,pseudo,block3
remcilayl,remcilayl,rsss,rem,,ci_la_yl,remcilayl,control,r,,1,e,a,ramcilayl,0,9,pseudo,block3
poodoni,poodoni,rs,pook,,oni,pookoni,control,r,,3,k,d,poodoni,2,7,pseudo,block3
girtally,girpally,rss,girt,,al_ly,girtally,target,r,,3,t,p,girpally,1,8,pseudo,block3
nolouklayl,nolouklayl,prss,louk,nu,la_yl,nulouklayl,control,p,0.0,1,u,o,nolouklayl,2,10,pseudo,block3
siw,sew,r,siw,,,siw,control,r,,1,i,e,sew,1,3,pseudo,block3
reimburse,reimburse,ppr,burse,re_im,,reimburse,target,r,,3,s,h,reimburhe,0,9,real,block4
remisalign,remisalign,ppr,align,re_mis,,remisalign,target,p,1.0,2,s,h,remihalign,0,10,real,block4
analogua,analogue,r,analogue,,,analogue,control,r,,7,e,a,analogua,3,8,real,block4
woranizer,womanizer,rss,woman,,iz_er,womanizer,target,r,,2,m,r,woranizer,3,9,real,block4
dhannel,channel,r,channel,,,channel,control,r,,0,c,d,dhannel,3,7,real,block4
chancu,chancu,r,chance,,,chance,control,r,,5,e,u,chancu,2,6,real,block4
removal,removar,prs,mov,re,al,removal,target,s,0.0,1,l,r,removar,1,7,real,block4
sensory,sensorm,rss,sens,,or_y,sensory,target,s,1.0,0,y,m,sensorm,1,7,real,block4
valentine,valentine,r,valentine,,,valentine,control,r,,3,e,a,valantine,0,9,real,block4
avalanche,avalanche,r,avalanche,,,avalanche,control,r,,7,h,c,avalancce,0,9,real,block4
unrast,unrast,pr,rest,un,,unrest,target,r,,1,e,a,unrast,2,6,real,block4
varsatile,varsatile,r,versatile,,,versatile,control,r,,1,e,a,varsatile,2,9,real,block4
lattuce,lettuce,r,lettuce,,,lettuce,control,r,,1,e,a,lattuce,3,7,real,block4
premisase,premisuse,ppr,use,pre_mis,,premisuse,target,r,,0,u,a,premisase,3,9,real,block4
dislike,dislike,pr,like,dis,,dislike,target,p,0.0,2,s,h,dihlike,0,7,real,block4
umcut,umcut,pr,cut,un,,uncut,target,p,0.0,1,n,m,umcut,2,5,real,block4
deodoroze,deodorize,prs,odor,de,ize,deodorize,target,s,0.0,0,i,o,deodoroze,3,9,real,block4
enjoy,enjoy,pr,joy,en,,enjoy,target,p,0.0,1,n,w,ewjoy,0,5,real,block4
salmonella,salmonella,r,salmonella,,,salmonella,control,r,,9,a,i,salmonelli,0,10,real,block4
urderstand,urderstand,r,understand,,,understand,control,r,,1,n,r,urderstand,2,10,real,block4
deliciius,delicious,rs,delic,,ious,delicious,target,s,0.0,1,o,i,deliciius,3,9,real,block4
servi,servi,r,serve,,,serve,control,r,,4,e,i,servi,2,5,real,block4
nonraciol,nonracial,prs,raci,non,al,nonracial,target,s,0.0,0,a,o,nonraciol,3,9,real,block4
extract,extract,pr,tract,ex,,extract,target,r,,1,r,m,extmact,0,7,real,block4
discipline,disciplane,r,discipline,,,discipline,control,r,,7,i,a,disciplane,1,10,real,block4
weirdnets,weirdness,rs,weird,,ness,weirdness,target,s,0.0,2,s,t,weirdnets,3,9,real,block4
export,export,pr,port,ex,,export,target,r,,3,t,d,expord,0,6,real,block4
architect,architect,r,architect,,,architect,control,r,,8,t,s,architecs,0,9,real,block4
sixthlr,sixthlr,rss,six,,th_ly,sixthly,target,s,1.0,1,y,r,sixthlr,2,7,real,block4
habihually,habitually,rss,habit,,ual_ly,habitually,target,r,,4,t,h,habihually,3,10,real,block4
reinhtate,reinstate,ppr,state,re_in,,reinstate,target,r,,0,s,h,reinhtate,3,9,real,block4
scetticism,scetticism,rs,sceptic,,ism,scepticism,target,r,,3,p,t,scetticism,2,10,real,block4
unwisely,unwisely,prs,wise,un,ly,unwisely,target,r,,1,i,a,unwasely,0,8,real,block4
reoutseyl,reoutsell,ppr,sell,re_out,,reoutsell,target,r,,2,l,y,reoutseyl,3,9,real,block4
dealth,dealth,r,health,,,health,control,r,,0,h,d,dealth,2,6,real,block4
unfriendmy,unfriendmy,prs,friend,un,ly,unfriendly,target,s,0.0,0,l,m,unfriendmy,2,10,real,block4
difficult,ditficult,r,difficult,,,difficult,control,r,,2,f,t,ditficult,1,9,real,block4
leprechaun,leprachaun,r,leprechaun,,,leprechaun,control,r,,4,e,a,leprachaun,1,10,real,block4
bappen,happen,r,happen,,,happen,control,r,,0,h,b,bappen,3,6,real,block4
ceuntry,ceuntry,r,country,,,country,control,r,,1,o,e,ceuntry,2,7,real,block4
binefit,benefit,r,benefit,,,benefit,control,r,,1,e,i,binefit,3,7,real,block4
pinnacle,pinnaclo,r,pinnacle,,,pinnacle,control,r,,7,e,o,pinnaclo,1,8,real,block4
woman,woman,r,woman,,,woman,control,r,,4,n,m,womam,0,5,real,block4
changu,change,r,change,,,change,control,r,,5,e,u,changu,3,6,real,block4
wooderly,wooderly,rss,wood,,en_ly,woodenly,target,s,0.0,1,n,r,wooderly,2,8,real,block4
unkindly,unkindly,prs,kind,un,ly,unkindly,target,s,0.0,0,l,m,unkindmy,0,8,real,block4
ficthly,fifthly,rss,fif,,th_ly,fifthly,target,r,,2,f,c,ficthly,3,7,real,block4
support,support,r,support,,,support,control,r,,2,p,h,suhport,0,7,real,block4
witlessll,witlessll,rss,wit,,less_ly,witlessly,target,s,1.0,1,y,l,witlessll,2,9,real,block4
complaint,cimplaint,r,complaint,,,complaint,control,r,,1,o,i,cimplaint,1,9,real,block4
misreporg,misreporg,ppr,port,mis_re,,misreport,target,r,,3,t,g,misreporg,2,9,real,block4
reoverceme,reoverceme,ppr,come,re_over,,reovercome,target,r,,1,o,e,reoverceme,2,10,real,block4
great,great,r,great,,,great,control,r,,1,r,l,gleat,0,5,real,block4
disruptien,disruptien,prs,rupt,dis,ion,disruption,target,s,0.0,1,o,e,disruptien,2,10,real,block4
secyete,secyete,r,secrete,,,secrete,control,r,,3,r,y,secyete,2,7,real,block4
discredih,discredit,pr,credit,dis,,discredit,target,r,,5,t,h,discredih,3,9,real,block4
success,success,r,success,,,success,control,r,,0,s,d,duccess,0,7,real,block4
sexitt,sexist,rs,sex,,ist,sexist,target,s,0.0,1,s,t,sexitt,3,6,real,block4
wishfulln,wishfulln,rss,wish,,ful_ly,wishfully,target,s,1.0,1,y,n,wishfulln,2,9,real,block4
decoder,decodey,prs,cod,de,er,decoder,target,s,0.0,1,r,y,decodey,1,7,real,block4
womanize,wumanize,rs,woman,,ize,womanize,target,r,,1,o,u,wumanize,1,8,real,block4
syndrome,syndrowe,r,syndrome,,,syndrome,control,r,,6,m,w,syndrowe,1,8,real,block4
disbir,disbir,pr,bar,dis,,disbar,target,r,,1,a,i,disbir,2,6,real,block4
whitest,whitest,rs,whit,,est,whitest,target,s,0.0,2,t,d,whitesd,0,7,real,block4
whisperar,whisperer,rs,whisper,,er,whisperer,target,s,0.0,0,e,a,whisperar,3,9,real,block4
softly,softly,rs,soft,,ly,softly,target,s,0.0,0,l,r,softry,0,6,real,block4
upholdem,upholder,prs,hold,up,er,upholder,target,s,0.0,1,r,m,upholdem,3,8,real,block4
petifully,pitifully,rss,piti,,ful_ly,pitifully,target,r,,1,i,e,petifully,3,9,real,block4
irpolite,irpolite,pr,polite,im,,impolite,target,p,0.0,1,m,r,irpolite,2,8,real,block4
advance,atvance,r,advance,,,advance,control,r,,1,d,t,atvance,1,7,real,block4
skier,skier,rs,ski,,er,skier,target,s,0.0,0,e,a,skiar,0,5,real,block4
mecicine,mecicine,r,medicine,,,medicine,control,r,,2,d,c,mecicine,2,8,real,block4
pportive,sportive,rs,sport,,ive,sportive,target,r,,0,s,p,pportive,3,8,real,block4
movably,movably,rss,mov,,abl_y,movably,target,r,,2,v,s,mosably,0,7,real,block4
marijuana,mamijuana,r,marijuana,,,marijuana,control,r,,2,r,m,mamijuana,1,9,real,block4
reoverbook,reovercook,ppr,cook,re_over,,reovercook,target,r,,0,c,b,reoverbook,3,10,real,block4
carecature,caricature,r,caricature,,,caricature,control,r,,3,i,e,carecature,3,10,real,block4
amticle,article,r,article,,,article,control,r,,1,r,m,amticle,3,7,real,block4
tunefully,tunefilly,rss,tune,,ful_ly,tunefully,target,s,0.0,1,u,i,tunefilly,1,9,real,block4
example,exomple,r,example,,,example,control,r,,2,a,o,exomple,1,7,real,block4
woefully,woefully,rss,woe,,ful_ly,woefully,target,r,,2,e,u,woufully,0,8,real,block4
heroocal,heroocal,rss,hero,,ic_al,heroical,target,s,0.0,0,i,o,heroocal,2,8,real,block4
unreal,uyreal,pr,real,un,,unreal,target,p,0.0,1,n,y,uyreal,1,6,real,block4
ccampagne,ccampagne,r,champagne,,,champagne,control,r,,1,h,c,ccampagne,2,9,real,block4
mingle,mingle,r,mingle,,,mingle,control,r,,5,e,i,mingli,0,6,real,block4
thorough,thorougt,r,thorough,,,thorough,control,r,,7,h,t,thorougt,1,8,real,block4
disanherit,disinherit,ppr,herit,dis_in,,disinherit,target,p,1.0,0,i,a,disanherit,3,10,real,block4
depopulate,depopulate,prs,popul,de,ate,depopulate,target,s,0.0,1,t,c,depopulace,0,10,real,block4
stimulus,stimulus,r,stimulus,,,stimulus,control,r,,0,s,p,ptimulus,0,8,real,block4
sopeful,hopeful,rs,hope,,ful,hopeful,target,r,,0,h,s,sopeful,3,7,real,block4
elvelope,envelope,r,envelope,,,envelope,control,r,,1,n,l,elvelope,3,8,real,block4
tonthly,tenthly,rss,ten,,th_ly,tenthly,target,r,,1,e,o,tonthly,3,7,real,block4
reservoir,resemvoir,r,reservoir,,,reservoir,control,r,,4,r,m,resemvoir,1,9,real,block4
level,levul,r,level,,,level,control,r,,3,e,u,levul,1,5,real,block4
camtridge,camtridge,r,cartridge,,,cartridge,control,r,,2,r,m,camtridge,2,9,real,block4
stlength,stlength,r,strength,,,strength,control,r,,2,r,l,stlength,2,8,real,block4
undisclose,undisclope,ppr,close,un_dis,,undisclose,target,r,,3,s,p,undisclope,1,10,real,block4
reteflate,redeflate,ppr,flate,re_de,,redeflate,target,p,1.0,0,d,t,reteflate,3,9,real,block4
shenanisan,shenanisan,r,shenanigan,,,shenanigan,control,r,,7,g,s,shenanisan,2,10,real,block4
toomerang,boomerang,r,boomerang,,,boomerang,control,r,,0,b,t,toomerang,3,9,real,block4
trada,trade,r,trade,,,trade,control,r,,4,e,a,trada,3,5,real,block4
struggle,struggle,r,struggle,,,struggle,control,r,,2,r,m,stmuggle,0,8,real,block4
licewse,licewse,r,license,,,license,control,r,,4,n,w,licewse,2,7,real,block4
fourthly,fourthly,rss,four,,th_ly,fourthly,target,r,,2,u,e,foerthly,0,8,real,block4
manfully,menfully,rss,man,,ful_ly,manfully,target,r,,1,a,e,menfully,1,8,real,block4
repertoire,recertoire,r,repertoire,,,repertoire,control,r,,2,p,c,recertoire,1,10,real,block4
repaint,repaint,pr,paint,re,,repaint,target,r,,1,a,u,repuint,0,7,real,block4
naturalize,natiralize,rss,natur,,al_ize,naturalize,target,r,,3,u,i,natiralize,1,10,real,block4
misuse,misuse,pr,use,mis,,misuse,target,p,0.0,1,i,e,mesuse,0,6,real,block4
property,propewty,r,property,,,property,control,r,,5,r,w,propewty,1,8,real,block4
market,market,r,market,,,market,control,r,,0,m,r,rarket,0,6,real,block4
disorderly,disorderly,prs,order,dis,ly,disorderly,target,r,,3,e,i,disordirly,0,10,real,block4
honocaust,honocaust,r,holocaust,,,holocaust,control,r,,2,l,n,honocaust,2,9,real,block4
skeleton,skeleton,r,skeleton,,,skeleton,control,r,,7,n,m,skeletom,0,8,real,block4
catalod,catalod,r,catalog,,,catalog,control,r,,6,g,d,catalod,2,7,real,block4
outshiwe,outshiwe,pr,shine,out,,outshine,target,r,,3,n,w,outshiwe,2,8,real,block4
disombowel,disombowel,ppr,bowel,dis_em,,disembowel,target,p,1.0,0,e,o,disombowel,2,10,real,block4
paralnel,paralnel,r,parallel,,,parallel,control,r,,5,l,n,paralnel,2,8,real,block4
reviewer,reviewer,prs,view,re,er,reviewer,target,r,,1,i,a,revaewer,0,8,real,block4
attempt,atsempt,r,attempt,,,attempt,control,r,,2,t,s,atsempt,1,7,real,block4
