first,second,condition,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
ingredient,ingredient,r,,ingredient,,ingredient,control,r,,9,t,g,ingredieng,0,10,real,block3
modally,modally,rss,,mod,al_ly,modally,target,s,0.0,0,a,o,modolly,0,7,real,block3
pletform,platform,r,,platform,,platform,control,r,,2,a,e,pletform,3,8,real,block3
salmonella,salmonella,r,,salmonella,,salmonella,control,r,,4,o,a,salmanella,0,10,real,block3
fixthly,fixthly,rss,,six,th_ly,sixthly,target,r,,0,s,f,fixthly,2,7,real,block3
againsh,against,r,,against,,against,control,r,,6,t,h,againsh,3,7,real,block3
gayer,gayer,rs,,gay,er,gayer,target,s,0.0,1,r,m,gayem,0,5,real,block3
redefnate,redefnate,ppr,re_de,flate,,redeflate,target,r,,1,l,n,redefnate,2,9,real,block3
presh,presh,r,,press,,press,control,r,,4,s,h,presh,2,5,real,block3
deodorizi,deodorizi,prs,de,odor,ize,deodorize,target,s,0.0,2,e,i,deodorizi,2,9,real,block3
plate,plate,r,,place,,place,control,r,,3,c,t,plate,2,5,real,block3
hieroglyph,hierogmyph,r,,hieroglyph,,hieroglyph,control,r,,6,l,m,hierogmyph,1,10,real,block3
uniformly,uniformly,prs,uni,form,ly,uniformly,target,r,,3,m,n,unifornly,0,9,real,block3
reimpose,reimpose,ppr,re_im,pose,,reimpose,target,p,1.0,1,m,l,reilpose,0,8,real,block3
holocaust,holocauft,r,,holocaust,,holocaust,control,r,,7,s,f,holocauft,1,9,real,block3
sarprise,surprise,r,,surprise,,surprise,control,r,,1,u,a,sarprise,3,8,real,block3
unearthlm,unearthly,prs,un,earth,ly,unearthly,target,s,0.0,1,y,m,unearthlm,3,9,real,block3
dicficult,difficult,r,,difficult,,difficult,control,r,,2,f,c,dicficult,3,9,real,block3
extracd,extracd,pr,ex,tract,,extract,target,r,,4,t,d,extracd,2,7,real,block3
hatitually,hatitually,rss,,habit,ual_ly,habitually,target,r,,2,b,t,hatitually,2,10,real,block3
transmit,transmit,r,,transmit,,transmit,control,r,,1,r,y,tyansmit,0,8,real,block3
architect,architect,r,,architect,,architect,control,r,,2,c,t,arthitect,0,9,real,block3
hallelejah,hallelejah,r,,hallelujah,,hallelujah,control,r,,6,u,e,hallelejah,2,10,real,block3
attampt,attampt,r,,attempt,,attempt,control,r,,3,e,a,attampt,2,7,real,block3
suspense,suspense,r,,suspense,,suspense,control,r,,0,s,c,cuspense,0,8,real,block3
apploach,approach,r,,approach,,approach,control,r,,3,r,l,apploach,3,8,real,block3
neoutsmart,reoutsmart,ppr,re_out,smart,,reoutsmart,target,p,0.0,0,r,n,neoutsmart,3,10,real,block3
provonce,province,r,,province,,province,control,r,,4,i,o,provonce,3,8,real,block3
removar,removar,prs,re,mov,al,removal,target,s,0.0,1,l,r,removar,2,7,real,block3
reusable,reupable,prs,re,us,able,reusable,target,r,,1,s,p,reupable,1,8,real,block3
undisguise,undisguise,ppr,un_dis,guise,,undisguise,target,p,0.0,0,u,a,andisguise,0,10,real,block3
hupport,support,r,,support,,support,control,r,,0,s,h,hupport,3,7,real,block3
westernize,westernize,rss,,west,ern_ize,westernize,target,r,,1,e,u,wusternize,0,10,real,block3
horror,horrer,r,,horror,,horror,control,r,,4,o,e,horrer,1,6,real,block3
etiquette,etiquette,r,,etiquette,,etiquette,control,r,,4,u,i,etiqiette,0,9,real,block3
natare,nature,r,,nature,,nature,control,r,,3,u,a,natare,3,6,real,block3
campaign,campaitn,r,,campaign,,campaign,control,r,,6,g,t,campaitn,1,8,real,block3
cartridgi,cartridgi,r,,cartridge,,cartridge,control,r,,8,e,i,cartridgi,2,9,real,block3
fourthly,fourthly,rss,,four,th_ly,fourthly,target,r,,2,u,e,foerthly,0,8,real,block3
reinstahe,reinstahe,ppr,re_in,state,,reinstate,target,r,,3,t,h,reinstahe,2,9,real,block3
absonute,absonute,r,,absolute,,absolute,control,r,,4,l,n,absonute,2,8,real,block3
remisalign,remisaligw,ppr,re_mis,align,,remisalign,target,r,,4,n,w,remisaligw,1,10,real,block3
soirness,sourness,rs,,sour,ness,sourness,target,r,,2,u,i,soirness,3,8,real,block3
rhinoceros,rhinoceros,r,,rhinoceros,,rhinoceros,control,r,,7,r,w,rhinocewos,0,10,real,block3
accomplice,accomplice,r,,accomplice,,accomplice,control,r,,2,c,h,achomplice,0,10,real,block3
cellophane,cellophano,r,,cellophane,,cellophane,control,r,,9,e,o,cellophano,1,10,real,block3
curablr,curably,rss,,cur,abl_y,curably,target,s,1.0,0,y,r,curablr,3,7,real,block3
lepnechaun,leprechaun,r,,leprechaun,,leprechaun,control,r,,3,r,n,lepnechaun,3,10,real,block3
reimporc,reimporc,ppr,re_im,port,,reimport,target,r,,3,t,c,reimporc,2,8,real,block3
champaign,chamfaign,r,,champaign,,champaign,control,r,,4,p,f,chamfaign,1,9,real,block3
stmaight,straight,r,,straight,,straight,control,r,,2,r,m,stmaight,3,8,real,block3
satally,fatally,rss,,fat,al_ly,fatally,target,r,,0,f,s,satally,3,7,real,block3
repiewer,reviewer,prs,re,view,er,reviewer,target,r,,0,v,p,repiewer,3,8,real,block3
announce,announce,r,,announce,,announce,control,r,,2,n,m,anmounce,0,8,real,block3
reovercome,reovercome,ppr,re_over,come,,reovercome,target,r,,3,e,i,reovercomi,0,10,real,block3
impossible,impossible,pr,im,possible,,impossible,target,p,0.0,0,i,e,empossible,0,10,real,block3
avalanche,avalanche,r,,avalanche,,avalanche,control,r,,3,l,r,avaranche,0,9,real,block3
mitlessly,witlessly,rss,,wit,less_ly,witlessly,target,r,,0,w,m,mitlessly,3,9,real,block3
boulevard,boulevard,r,,boulevard,,boulevard,control,r,,0,b,g,goulevard,0,9,real,block3
solidify,solidify,rs,,solid,ify,solidify,target,s,0.0,0,i,o,solidofy,0,8,real,block3
sensory,sensiry,rss,,sens,or_y,sensory,target,s,0.0,0,o,i,sensiry,1,7,real,block3
silhouette,silhouette,r,,silhouette,,silhouette,control,r,,0,s,d,dilhouette,0,10,real,block3
calleague,colleague,r,,colleague,,colleague,control,r,,1,o,a,calleague,3,9,real,block3
sportive,tportive,rs,,sport,ive,sportive,target,r,,0,s,t,tportive,1,8,real,block3
curemony,ceremony,r,,ceremony,,ceremony,control,r,,1,e,u,curemony,3,8,real,block3
alienate,alienase,rs,,alien,ate,alienate,target,s,0.0,1,t,s,alienase,1,8,real,block3
willfully,willfully,rss,,will,ful_ly,willfully,target,s,0.0,0,f,t,willtully,0,9,real,block3
nonraceal,nonracial,prs,non,raci,al,nonracial,target,r,,3,i,e,nonraceal,3,9,real,block3
library,library,r,,library,,library,control,r,,6,y,l,librarl,0,7,real,block3
scsool,scsool,r,,school,,school,control,r,,2,h,s,scsool,2,6,real,block3
woodenly,woodenly,rss,,wood,en_ly,woodenly,target,r,,2,o,i,woidenly,0,8,real,block3
remaver,remaver,prs,re,mov,er,remover,target,r,,1,o,a,remaver,2,7,real,block3
disembody,disembody,ppr,dis_em,body,,disembody,target,r,,1,o,u,disembudy,0,9,real,block3
sedestrian,sedestrian,r,,pedestrian,,pedestrian,control,r,,0,p,s,sedestrian,2,10,real,block3
achiepe,achieve,r,,achieve,,achieve,control,r,,5,v,p,achiepe,3,7,real,block3
allusuvely,allusively,rss,,allus,ive_ly,allusively,target,s,0.0,0,i,u,allusuvely,3,10,real,block3
remistako,remistako,ppr,re_mis,take,,remistake,target,r,,3,e,o,remistako,2,9,real,block3
onicycle,unicycle,pr,uni,cycle,,unicycle,target,p,0.0,0,u,o,onicycle,3,8,real,block3
invaledate,invaledate,prs,in,valid,ate,invalidate,target,r,,3,i,e,invaledate,2,10,real,block3
sprintar,sprintar,rs,,sprint,er,sprinter,target,s,0.0,0,e,a,sprintar,2,8,real,block3
naturamist,naturamist,rss,,natur,al_ist,naturalist,target,s,0.0,1,l,m,naturamist,2,10,real,block3
corfort,corfort,r,,comfort,,comfort,control,r,,2,m,r,corfort,2,7,real,block3
stimulus,stamulus,r,,stimulus,,stimulus,control,r,,2,i,a,stamulus,1,8,real,block3
rottenly,rottenly,rss,,rott,en_ly,rottenly,target,r,,0,r,l,lottenly,0,8,real,block3
paler,palir,rs,,pal,er,paler,target,s,0.0,0,e,i,palir,1,5,real,block3
morshall,marshall,r,,marshall,,marshall,control,r,,1,a,o,morshall,3,8,real,block3
ittack,attack,r,,attack,,attack,control,r,,0,a,i,ittack,3,6,real,block3
wakefully,wakefully,rss,,wake,ful_ly,wakefully,target,s,1.0,0,l,m,wakefulmy,0,9,real,block3
orally,irally,rs,,oral,ly,orally,target,r,,0,o,i,irally,1,6,real,block3
rejuvenate,rejuvenate,prs,re,juven,ate,rejuvenate,target,p,0.0,1,e,u,rujuvenate,0,10,real,block3
diskelshul,diskelsful,prs,dis,kels,ful,diskelsful,target,s,0.0,0,f,h,diskelshul,3,10,pseudo,block4
erwerkelba,errerkelba,prs,er,werk,elba,erwerkelba,control,r,,0,w,r,errerkelba,1,10,pseudo,block4
nuccilayl,niccilayl,rsss,,nuc,ci_la_yl,nuccilayl,control,r,,1,u,i,niccilayl,1,9,pseudo,block4
trigro,tregro,rs,,trig,ro,trigro,control,r,,2,i,e,tregro,1,6,pseudo,block4
negically,negacally,rsss,,neg,ic_al_ly,negically,target,s,0.0,0,i,a,negacally,1,9,pseudo,block4
grasically,grasically,rsss,,gras,ic_al_ly,grasically,target,r,,1,r,m,gmasically,0,10,pseudo,block4
bahalclayl,bahalclayl,prss,ba,talc,la_yl,batalclayl,control,r,,0,t,h,bahalclayl,2,10,pseudo,block4
inderket,interket,pr,inter,ket,,interket,target,p,0.0,2,t,d,inderket,3,8,pseudo,block4
koalable,koulable,rs,,koul,able,koulable,target,r,,2,u,a,koalable,3,8,pseudo,block4
nunoconila,numoconila,prss,nu,noc,oni_la,nunoconila,control,r,,0,n,m,numoconila,1,10,pseudo,block4
misiwrti,misiwyti,prs,mi,siw,yti,misiwyti,control,s,0.0,0,y,r,misiwrti,3,8,pseudo,block4
peakless,peakless,rs,,teak,less,teakless,target,r,,0,t,p,peakless,2,8,pseudo,block4
targ,sarg,r,,sarg,,sarg,control,r,,0,s,t,targ,3,4,pseudo,block4
dihteerful,dihteerful,prs,dis,teer,ful,disteerful,target,p,0.0,2,s,h,dihteerful,2,10,pseudo,block4
inrisivate,inrisivate,prss,in,wis,iv_ate,inwisivate,target,r,,0,w,r,inrisivate,2,10,pseudo,block4
naudsit,nautsit,rs,,naut,sit,nautsit,control,r,,3,t,d,naudsit,3,7,pseudo,block4
neoutwis,reoutwis,ppr,re_out,wis,,reoutwis,target,p,0.0,0,r,n,neoutwis,3,8,pseudo,block4
fomically,fomically,rsss,,fom,ic_al_ly,fomically,target,s,2.0,1,y,w,fomicallw,0,9,pseudo,block4
nautelba,nautelba,rs,,naut,elba,nautelba,control,r,,0,n,l,lautelba,0,8,pseudo,block4
samcolgoni,samcolgoni,prs,sim,colg,oni,simcolgoni,control,p,0.0,1,i,a,samcolgoni,2,10,pseudo,block4
newerc,newerk,pr,ne,werk,,newerk,control,r,,3,k,c,newerc,3,6,pseudo,block4
uwtaunally,uwtaunally,prss,un,taun,al_ly,untaunally,target,p,0.0,1,n,w,uwtaunally,2,10,pseudo,block4
sivmofla,sidmofla,prs,sid,mof,la,sidmofla,control,p,0.0,2,d,v,sivmofla,3,8,pseudo,block4
feegilsens,feugilsens,rss,,feeg,il_sens,feegilsens,control,r,,2,e,u,feugilsens,1,10,pseudo,block4
repsidfred,repsidfred,ppr,rep_sid,frad,,repsidfrad,control,r,,2,a,e,repsidfred,2,10,pseudo,block4
sidmetonc,sidmetonc,ppr,sid_me,tonc,,sidmetonc,control,r,,3,c,g,sidmetong,0,9,pseudo,block4
teclazei,teclazee,rss,,tec,la_zei,teclazei,control,s,1.0,2,i,e,teclazee,1,8,pseudo,block4
erotuneil,erotuneil,ppr,er_otu,neil,,erotuneil,control,r,,2,i,o,erotuneol,0,9,pseudo,block4
fob,fob,r,,fob,,fob,target,r,,2,b,t,fot,0,3,pseudo,block4
talcilsens,talciltens,rss,,talc,il_sens,talcilsens,control,s,1.0,0,s,t,talciltens,1,10,pseudo,block4
ingirtihy,ingirtihy,prs,in,girt,ity,ingirtity,target,s,0.0,1,t,h,ingirtihy,2,9,pseudo,block4
repsimbiw,repsimbiw,ppr,rep_sim,siw,,repsimsiw,control,r,,0,s,b,repsimbiw,2,9,pseudo,block4
sargro,sargro,rs,,sarg,ro,sargro,control,r,,1,a,e,sergro,0,6,pseudo,block4
darc,darf,r,,darf,,darf,target,r,,3,f,c,darc,3,4,pseudo,block4
ten,ten,r,,gen,,gen,control,r,,0,g,t,ten,2,3,pseudo,block4
noccilayl,noccilayl,rsss,,noc,ci_la_yl,noccilayl,control,s,2.0,0,y,m,noccilaml,0,9,pseudo,block4
baneimlayl,baneimlayl,prss,ba,neil,la_yl,baneillayl,control,r,,3,l,m,baneimlayl,2,10,pseudo,block4
ablienally,ablienallw,prss,ab,lien,al_ly,ablienally,target,s,1.0,1,y,w,ablienallw,1,10,pseudo,block4
lienist,lienist,rs,,lien,ist,lienist,target,r,,2,e,i,liinist,0,7,pseudo,block4
upgras,upgras,pr,up,gras,,upgras,target,r,,1,r,n,upgnas,0,6,pseudo,block4
famor,famor,rs,,fam,or,famor,target,s,0.0,0,o,a,famar,0,5,pseudo,block4
nuselkcila,nuselkcila,prss,nu,selk,ci_la,nuselkcila,control,p,0.0,1,u,o,noselkcila,0,10,pseudo,block4
ulcunfully,uncunfully,prss,un,cun,ful_ly,uncunfully,target,p,0.0,1,n,l,ulcunfully,3,10,pseudo,block4
ketism,kotism,rs,,ket,ism,ketism,target,r,,1,e,o,kotism,1,6,pseudo,block4
munuccila,munuccila,prss,nu,nuc,ci_la,nunuccila,control,p,0.0,0,n,m,munuccila,2,9,pseudo,block4
nufeegml,nufeegml,prs,nu,feeg,yl,nufeegyl,control,s,0.0,0,y,m,nufeegml,2,8,pseudo,block4
koopically,koopically,rsss,,koop,ic_al_ly,koopically,target,s,0.0,1,c,s,koopisally,0,10,pseudo,block4
grisliness,grasliness,rss,,gras,li_ness,grasliness,target,r,,2,a,i,grisliness,3,10,pseudo,block4
redeneg,redenig,ppr,re_de,neg,,redeneg,target,r,,1,e,i,redenig,1,7,pseudo,block4
cetional,ceteonal,rss,,cet,ion_al,cetional,target,s,0.0,0,i,e,ceteonal,1,8,pseudo,block4
mofelha,mofelba,rs,,mof,elba,mofelba,control,s,0.0,2,b,h,mofelha,3,7,pseudo,block4
orpsarh,orpsarh,pr,orp,sarg,,orpsarg,control,r,,3,g,h,orpsarh,2,7,pseudo,block4
kelsor,kelsor,rs,,kels,or,kelsor,target,r,,2,l,r,kersor,0,6,pseudo,block4
clot,clot,r,,clat,,clat,target,r,,2,a,o,clot,2,4,pseudo,block4
sont,cont,r,,cont,,cont,target,r,,0,c,s,sont,3,4,pseudo,block4
numafulfyl,numafulfyl,prss,nu,maf,ulf_yl,numafulfyl,control,r,,2,f,s,numasulfyl,0,10,pseudo,block4
poos,pook,r,,pook,,pook,control,r,,3,k,s,poos,3,4,pseudo,block4
glocliness,glocliness,rss,,gloc,li_ness,glocliness,target,s,1.0,2,s,g,gloclinegs,0,10,pseudo,block4
inumof,anumof,pr,inu,mof,,inumof,control,p,0.0,0,i,a,anumof,1,6,pseudo,block4
erneileta,erneileta,prs,er,neil,eta,erneileta,control,p,0.0,0,e,i,irneileta,0,9,pseudo,block4
feccilayl,teccilayl,rsss,,tec,ci_la_yl,teccilayl,control,r,,0,t,f,feccilayl,3,9,pseudo,block4
fobically,fobically,rsss,,fob,ic_al_ly,fobically,target,r,,1,o,a,fabically,0,9,pseudo,block4
erotugen,erotugen,ppr,er_otu,gen,,erotugen,control,r,,1,e,o,erotugon,0,8,pseudo,block4
team,keam,r,,keam,,keam,target,r,,0,k,t,team,3,4,pseudo,block4
bofcilayl,bofcilayl,rsss,,bof,ci_la_yl,bofcilayl,control,r,,2,f,g,bogcilayl,0,9,pseudo,block4
teer,teer,r,,teer,,teer,target,r,,0,t,s,seer,0,4,pseudo,block4
drurically,drunically,rsss,,drun,ic_al_ly,drunically,target,r,,3,n,r,drurically,3,10,pseudo,block4
sargcalayl,sargcalayl,rsss,,sarg,ci_la_yl,sargcilayl,control,s,0.0,1,i,a,sargcalayl,2,10,pseudo,block4
reetro,reetro,rs,,reet,ro,reetro,control,r,,1,e,i,rietro,0,6,pseudo,block4
gras,gras,r,,gras,,gras,target,r,,0,g,f,fras,0,4,pseudo,block4
wisically,wihically,rsss,,wis,ic_al_ly,wisically,target,r,,2,s,h,wihically,1,9,pseudo,block4
nesiw,mesiw,pr,ne,siw,,nesiw,control,p,0.0,0,n,m,mesiw,1,5,pseudo,block4
rentirom,rentirom,pr,renti,rem,,rentirem,control,r,,1,e,o,rentirom,2,8,pseudo,block4
keul,keul,r,,koul,,koul,target,r,,1,o,e,keul,2,4,pseudo,block4
nerkla,werkla,rs,,werk,la,werkla,control,r,,0,w,n,nerkla,3,6,pseudo,block4
geaf,geaf,r,,geef,,geef,target,r,,2,e,a,geaf,2,4,pseudo,block4
feeg,feeh,r,,feeg,,feeg,control,r,,3,g,h,feeh,1,4,pseudo,block4
redeliew,redelien,ppr,re_de,lien,,redelien,target,r,,3,n,w,redeliew,3,8,pseudo,block4
upmir,upmir,pr,up,mer,,upmer,target,r,,1,e,i,upmir,2,5,pseudo,block4
reetolila,reetonila,rss,,reet,oni_la,reetonila,control,s,0.0,1,n,l,reetolila,3,9,pseudo,block4
ersimmof,ersimmof,ppr,er_sim,mof,,ersimmof,control,r,,0,m,r,ersimrof,0,8,pseudo,block4
misteakion,misteakion,prs,mis,teak,ion,misteakion,target,r,,1,e,i,mistiakion,0,10,pseudo,block4
soom,soom,r,,soom,,soom,target,r,,0,s,p,poom,0,4,pseudo,block4
cul,cul,r,,cun,,cun,target,r,,2,n,l,cul,2,3,pseudo,block4
undarfical,undarfical,prss,un,darf,ic_al,undarfical,target,r,,3,f,h,undarhical,0,10,pseudo,block4
remiskrew,remiskrew,ppr,re_mis,krew,,remiskrew,target,p,1.0,2,s,v,remivkrew,0,9,pseudo,block4
reoutfom,reoatfom,ppr,re_out,fom,,reoutfom,target,p,1.0,1,u,a,reoatfom,1,8,pseudo,block4
nulouklayl,nulouklayl,prss,nu,louk,la_yl,nulouklayl,control,s,1.0,0,y,n,nulouklanl,0,10,pseudo,block4
pumeak,pureak,pr,pu,meak,,pumeak,control,r,,0,m,r,pureak,1,6,pseudo,block4
famit,famit,rs,,fam,ic,famic,target,s,0.0,1,c,t,famit,2,5,pseudo,block4
atkoulally,abkoulally,prss,ab,koul,al_ly,abkoulally,target,p,0.0,1,b,t,atkoulally,3,10,pseudo,block4
desoom,desoom,pr,de,soom,,desoom,target,r,,3,m,y,desooy,0,6,pseudo,block4
niselkyit,neselkyit,prs,ni,selk,yit,niselkyit,control,p,0.0,1,i,e,neselkyit,1,9,pseudo,block4
werkci,werbci,rs,,werk,ci,werkci,control,r,,3,k,b,werbci,1,6,pseudo,block4
erotunuc,eritunuc,ppr,er_otu,nuc,,erotunuc,control,p,1.0,0,o,i,eritunuc,1,8,pseudo,block4
meadcilayl,meadcilayl,rsss,,meak,ci_la_yl,meakcilayl,control,r,,3,k,d,meadcilayl,2,10,pseudo,block4
erotulouk,erotulouk,ppr,er_otu,louk,,erotulouk,control,r,,3,k,h,erotulouh,0,9,pseudo,block4
ennegical,ennegical,prss,un,neg,ic_al,unnegical,target,p,0.0,0,u,e,ennegical,2,9,pseudo,block4
bof,bof,r,,bof,,bof,control,r,,2,f,h,boh,0,3,pseudo,block4
keamically,teamically,rsss,,keam,ic_al_ly,keamically,target,r,,0,k,t,teamically,1,10,pseudo,block4
unigeef,unigeef,pr,uni,geef,,unigeef,target,r,,1,e,a,unigaef,0,7,pseudo,block4
emverosarg,erverosarg,ppr,er_vero,sarg,,erverosarg,control,p,0.0,1,r,m,emverosarg,3,10,pseudo,block4
disemxeam,disemkeam,ppr,dis_em,keam,,disemkeam,target,r,,0,k,x,disemxeam,3,9,pseudo,block4
nocuuisyl,nocouisyl,rss,,noc,ouis_yl,nocouisyl,control,s,0.0,0,o,u,nocuuisyl,3,9,pseudo,block4
orpmeak,orpmeak,pr,orp,meak,,orpmeak,control,r,,2,a,i,orpmeik,0,7,pseudo,block4
simnuconi,simnucono,prs,sim,nuc,oni,simnuconi,control,s,0.0,2,i,o,simnucono,1,9,pseudo,block4
sargouisyl,sargoiisyl,rss,,sarg,ouis_yl,sargouisyl,control,s,0.0,1,u,i,sargoiisyl,1,10,pseudo,block4
triglasit,triglasit,rss,,trig,la_sit,triglasit,control,r,,0,t,b,briglasit,0,9,pseudo,block4
overcun,ovemcun,pr,over,cun,,overcun,target,p,0.0,3,r,m,ovemcun,1,7,pseudo,block4
rediswis,rediswis,ppr,re_dis,wis,,rediswis,target,r,,0,w,m,redismis,0,8,pseudo,block4
tonc,toyc,r,,tonc,,tonc,control,r,,2,n,y,toyc,1,4,pseudo,block4
uncunly,urcunly,prs,un,cun,ly,uncunly,target,p,0.0,1,n,r,urcunly,1,7,pseudo,block4
rercilayl,remcilayl,rsss,,rem,ci_la_yl,remcilayl,control,r,,2,m,r,rercilayl,3,9,pseudo,block4
uniwis,uniwis,pr,uni,wis,,uniwis,target,p,0.0,2,i,e,unewis,0,6,pseudo,block4
katality,ketality,rss,,ket,al_ity,ketality,target,r,,1,e,a,katality,3,8,pseudo,block4
unikoul,unakoul,pr,uni,koul,,unikoul,target,p,0.0,2,i,a,unakoul,1,7,pseudo,block4
absoomally,absoomally,prss,ab,soom,al_ly,absoomally,target,r,,0,s,v,abvoomally,0,10,pseudo,block4
nuwerkulf,nuwerkulf,prs,nu,werk,ulf,nuwerkulf,control,r,,0,w,l,nulerkulf,0,9,pseudo,block4
orpfradoni,orpfradoni,prs,orp,frad,oni,orpfradoni,control,p,0.0,2,p,h,orhfradoni,0,10,pseudo,block4
koirically,keirically,rsss,,keir,ic_al_ly,keirically,target,r,,1,e,o,koirically,3,10,pseudo,block4
