first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
abfomally,abfomamly,prss,fom,ab,al_ly,abfomally,target,s,0.0,1,l,m,abfomamly,1,9,pseudo,block3
grasically,grasically,rsss,gras,,ic_al_ly,grasically,target,s,0.0,1,c,h,grasihally,0,10,pseudo,block3
reancun,reancun,ppr,cun,re_in,,reincun,target,p,1.0,0,i,a,reancun,2,7,pseudo,block3
peer,peer,r,teer,,,teer,target,r,,0,t,p,peer,2,4,pseudo,block3
diskooper,diskooper,prs,koop,dis,er,diskooper,target,p,0.0,2,s,c,dickooper,0,9,pseudo,block3
fom,fom,r,fom,,,fom,target,r,,2,m,n,fon,0,3,pseudo,block3
taunally,taunalry,rss,taun,,al_ly,taunally,target,s,1.0,0,l,r,taunalry,1,8,pseudo,block3
ersimtrig,ersimtrig,ppr,trig,er_sim,,ersimtrig,control,r,,1,r,l,ersimtlig,0,9,pseudo,block3
meik,meik,r,meak,,,meak,control,r,,2,a,i,meik,2,4,pseudo,block3
teerment,teermant,rs,teer,,ment,teerment,target,s,0.0,1,e,a,teermant,1,8,pseudo,block3
reoterkeir,reoterkeir,ppr,keir,re_over,,reoverkeir,target,p,1.0,1,v,t,reoterkeir,2,10,pseudo,block3
erotupoot,erotupook,ppr,pook,er_otu,,erotupook,control,r,,3,k,t,erotupoot,3,9,pseudo,block3
unmerical,unmericol,prss,mer,un,ic_al,unmerical,target,s,1.0,0,a,o,unmericol,1,9,pseudo,block3
contalitm,contalitm,rss,cont,,al_ity,contality,target,s,1.0,2,y,m,contalitm,2,9,pseudo,block3
edriec,edriec,pr,riek,ed,,edriek,control,r,,3,k,c,edriec,2,6,pseudo,block3
meakcilayl,meakcileyl,rsss,meak,,ci_la_yl,meakcilayl,control,s,1.0,1,a,e,meakcileyl,1,10,pseudo,block3
dissool,dissool,pr,soom,dis,,dissoom,target,r,,3,m,l,dissool,2,7,pseudo,block3
afkrewally,afkrewally,prss,krew,ab,al_ly,abkrewally,target,p,0.0,1,b,f,afkrewally,2,10,pseudo,block3
nucouisyl,nucouisyl,rss,nuc,,ouis_yl,nucouisyl,control,s,1.0,0,y,m,nucouisml,0,9,pseudo,block3
nunurdyl,nunurdyl,prs,nurd,nu,yl,nunurdyl,control,s,0.0,1,l,r,nunurdyr,0,8,pseudo,block3
lienly,lienly,rs,lien,,ly,lienly,target,r,,2,e,i,liinly,0,6,pseudo,block3
cenalism,cenalism,rss,cun,,al_ism,cunalism,target,r,,1,u,e,cenalism,2,8,pseudo,block3
selflayit,selklayit,rss,selk,,la_yit,selklayit,control,r,,3,k,f,selflayit,3,9,pseudo,block3
nugencila,nugencile,prss,gen,nu,ci_la,nugencila,control,s,1.0,1,a,e,nugencile,1,9,pseudo,block3
soomism,soomidm,rs,soom,,ism,soomism,target,s,0.0,1,s,d,soomidm,1,7,pseudo,block3
rekeir,rekeir,pr,keir,re,,rekeir,target,p,0.0,1,e,a,rakeir,0,6,pseudo,block3
lienically,lienicanly,rsss,lien,,ic_al_ly,lienically,target,s,1.0,1,l,n,lienicanly,1,10,pseudo,block3
ces,ces,r,cet,,,cet,target,r,,2,t,s,ces,2,3,pseudo,block3
colgyr,colgyr,rs,colg,,yl,colgyl,control,s,0.0,1,l,r,colgyr,2,6,pseudo,block3
rataunate,rataunate,prs,taun,re,ate,retaunate,target,p,0.0,1,e,a,rataunate,2,9,pseudo,block3
clatase,clatate,rs,clat,,ate,clatate,target,s,0.0,1,t,s,clatase,3,7,pseudo,block3
mof,mof,r,mof,,,mof,control,r,,2,f,t,mot,0,3,pseudo,block3
diskoulful,diskourful,prs,koul,dis,ful,diskoulful,target,r,,3,l,r,diskourful,1,10,pseudo,block3
unglodious,unglocious,prs,gloc,un,ious,unglocious,target,r,,3,c,d,unglodious,3,10,pseudo,block3
pookci,pookgi,rs,pook,,ci,pookci,control,s,0.0,0,c,g,pookgi,1,6,pseudo,block3
prediscon,prediscon,ppr,con,pre_dis,,prediscon,target,p,0.0,1,r,l,plediscon,0,9,pseudo,block3
uncetious,uncetious,prs,cet,un,ious,uncetious,target,s,0.0,2,u,e,uncetioes,0,9,pseudo,block3
tuc,tuc,r,tec,,,tec,control,r,,1,e,u,tuc,2,3,pseudo,block3
repsidloek,repsidloek,ppr,louk,rep_sid,,repsidlouk,control,r,,2,u,e,repsidloek,2,10,pseudo,block3
keab,keab,r,keat,,,keat,control,r,,3,t,b,keab,2,4,pseudo,block3
riekcilayl,riekcilayl,rsss,riek,,ci_la_yl,riekcilayl,control,r,,0,r,m,miekcilayl,0,10,pseudo,block3
trigle,trigle,rs,trig,,la,trigla,control,s,0.0,1,a,e,trigle,2,6,pseudo,block3
nucrasim,nucrasim,rss,nuc,,la_sim,nuclasim,control,s,0.0,0,l,r,nucrasim,2,8,pseudo,block3
kelsjy,kelsjy,rs,kels,,ly,kelsly,target,s,0.0,0,l,j,kelsjy,2,6,pseudo,block3
eredneil,eredneil,ppr,neil,er_ed,,eredneil,control,p,1.0,1,d,s,eresneil,0,8,pseudo,block3
kems,kels,r,kels,,,kels,target,r,,2,l,m,kems,3,4,pseudo,block3
celgcilayl,colgcilayl,rsss,colg,,ci_la_yl,colgcilayl,control,r,,1,o,e,celgcilayl,3,10,pseudo,block3
reouttirt,reoutgirt,ppr,girt,re_out,,reoutgirt,target,r,,0,g,t,reouttirt,3,9,pseudo,block3
oypriek,oypriek,pr,riek,orp,,orpriek,control,p,0.0,1,r,y,oypriek,2,7,pseudo,block3
erverotec,erverotec,ppr,tec,er_vero,,erverotec,control,p,1.0,1,e,a,ervarotec,0,9,pseudo,block3
wirk,werk,r,werk,,,werk,control,r,,1,e,i,wirk,3,4,pseudo,block3
talc,talc,r,talc,,,talc,control,r,,1,a,o,tolc,0,4,pseudo,block3
bamooslayl,bamooslayl,prss,moos,ba,la_yl,bamooslayl,control,s,1.0,1,l,n,bamooslayn,0,10,pseudo,block3
lian,lien,r,lien,,,lien,target,r,,2,e,a,lian,3,4,pseudo,block3
lieriously,lieniously,rss,lien,,ious_ly,lieniously,target,r,,3,n,r,lieriously,3,10,pseudo,block3
eredgon,eredgon,ppr,gen,er_ed,,eredgen,control,r,,1,e,o,eredgon,2,7,pseudo,block3
feegcilayl,beegcilayl,rsss,feeg,,ci_la_yl,feegcilayl,control,r,,0,f,b,beegcilayl,1,10,pseudo,block3
indrunitr,indrunity,prs,drun,in,ity,indrunity,target,s,0.0,2,y,r,indrunitr,3,9,pseudo,block3
ketant,ketant,rs,ket,,ant,ketant,target,s,0.0,1,n,w,ketawt,0,6,pseudo,block3
batrunlayl,batrunlayl,prss,trun,ba,la_yl,batrunlayl,control,p,0.0,1,a,e,betrunlayl,0,10,pseudo,block3
wis,wis,r,wis,,,wis,target,r,,0,w,r,ris,0,3,pseudo,block3
sidnofre,sidnofre,prs,mof,sid,re,sidmofre,control,r,,0,m,n,sidnofre,2,8,pseudo,block3
nopelba,nocelba,rs,noc,,elba,nocelba,control,r,,2,c,p,nopelba,3,7,pseudo,block3
nupookcile,nupookcile,prss,pook,nu,ci_la,nupookcila,control,s,1.0,1,a,e,nupookcile,2,10,pseudo,block3
befyl,bofyl,rs,bof,,yl,bofyl,control,r,,1,o,e,befyl,3,5,pseudo,block3
gemcilayl,gemcilayl,rsss,gen,,ci_la_yl,gencilayl,control,r,,2,n,m,gemcilayl,2,9,pseudo,block3
nugewison,nugewison,prs,gen,nu,ison,nugenison,control,r,,2,n,w,nugewison,2,9,pseudo,block3
miscet,mishet,pr,cet,mis,,miscet,target,r,,0,c,h,mishet,1,6,pseudo,block3
meakoni,meakowi,rs,meak,,oni,meakoni,control,s,0.0,1,n,w,meakowi,1,7,pseudo,block3
abclatally,abclatally,prss,clat,ab,al_ly,abclatally,target,s,0.0,0,a,i,abclatilly,0,10,pseudo,block3
niselkyit,niselkyit,prs,selk,ni,yit,niselkyit,control,r,,3,k,g,niselgyit,0,9,pseudo,block3
koulally,koulelly,rss,koul,,al_ly,koulally,target,s,0.0,0,a,e,koulelly,1,8,pseudo,block3
gen,gen,r,gen,,,gen,control,r,,1,e,u,gun,0,3,pseudo,block3
demer,demer,pr,mer,de,,demer,target,p,0.0,1,e,a,damer,0,5,pseudo,block3
conically,cinically,rsss,con,,ic_al_ly,conically,target,r,,1,o,i,cinically,1,9,pseudo,block3
talclaym,talclayl,rss,talc,,la_yl,talclayl,control,s,1.0,1,l,m,talclaym,3,8,pseudo,block3
unmerional,unmemional,prss,mer,un,ion_al,unmerional,target,r,,2,r,m,unmemional,1,10,pseudo,block3
druniously,druniouslw,rss,drun,,ious_ly,druniously,target,s,1.0,1,y,w,druniouslw,1,10,pseudo,block3
sidpookulf,cidpookulf,prs,pook,sid,ulf,sidpookulf,control,p,0.0,0,s,c,cidpookulf,1,10,pseudo,block3
soom,soom,r,soom,,,soom,target,r,,1,o,e,seom,0,4,pseudo,block3
siwcilayl,siwcilayl,rsss,siw,,ci_la_yl,siwcilayl,control,r,,1,i,o,sowcilayl,0,9,pseudo,block3
keul,koul,r,koul,,,koul,target,r,,1,o,e,keul,3,4,pseudo,block3
nusiwlayl,nusiwloyl,prss,siw,nu,la_yl,nusiwlayl,control,s,0.0,1,a,o,nusiwloyl,1,9,pseudo,block3
raf,raf,r,maf,,,maf,control,r,,0,m,r,raf,2,3,pseudo,block3
wisless,wislass,rs,wis,,less,wisless,target,s,0.0,1,e,a,wislass,1,7,pseudo,block3
ercimtrun,ersimtrun,ppr,trun,er_sim,,ersimtrun,control,p,1.0,0,s,c,ercimtrun,3,9,pseudo,block3
ebwisally,abwisally,prss,wis,ab,al_ly,abwisally,target,p,0.0,0,a,e,ebwisally,3,9,pseudo,block3
ketalistic,ketalistic,rsss,ket,,al_ist_ic,ketalistic,target,r,,2,t,s,kesalistic,0,10,pseudo,block3
darfalitm,darfalitm,rss,darf,,al_ity,darfality,target,s,1.0,2,y,m,darfalitm,2,9,pseudo,block3
sargetu,sargetu,rs,sarg,,eta,sargeta,control,s,0.0,2,a,u,sargetu,2,7,pseudo,block3
redekeer,redekeer,ppr,keir,re_de,,redekeir,target,r,,2,i,e,redekeer,2,8,pseudo,block3
sidcolg,sidcolg,pr,colg,sid,,sidcolg,control,r,,1,o,a,sidcalg,0,7,pseudo,block3
norem,nerem,pr,rem,ne,,nerem,control,p,0.0,1,e,o,norem,3,5,pseudo,block3
sitmetek,sidmetek,ppr,tek,sid_me,,sidmetek,control,p,0.0,2,d,t,sitmetek,3,8,pseudo,block3
undrunical,undrunical,prss,drun,un,ic_al,undrunical,target,s,1.0,1,l,n,undrunican,0,10,pseudo,block3
negically,negically,rsss,neg,,ic_al_ly,negically,target,s,1.0,0,a,e,negicelly,0,9,pseudo,block3
reetcilaym,reetcilaym,rsss,reet,,ci_la_yl,reetcilayl,control,s,2.0,1,l,m,reetcilaym,2,10,pseudo,block3
nenurd,nenuld,pr,nurd,ne,,nenurd,control,r,,2,r,l,nenuld,1,6,pseudo,block3
cun,cuy,r,cun,,,cun,target,r,,2,n,y,cuy,1,3,pseudo,block3
incetively,incetiveny,prss,cet,in,ive_ly,incetively,target,s,1.0,0,l,n,incetiveny,1,10,pseudo,block3
tallest,tallest,rs,tall,,est,tallest,target,s,0.0,0,e,u,tallust,0,7,real,block4
expett,expett,r,expect,,,expect,control,r,,4,c,t,expett,2,6,real,block4
axtract,axtract,pr,tract,ex,,extract,target,p,0.0,0,e,a,axtract,2,7,real,block4
frinciple,frinciple,r,principle,,,principle,control,r,,0,p,f,frinciple,2,9,real,block4
devolue,devolue,pr,value,de,,devalue,target,r,,1,a,o,devolue,2,7,real,block4
countrm,country,r,country,,,country,control,r,,6,y,m,countrm,3,7,real,block4
difficult,difficult,r,difficult,,,difficult,control,r,,7,l,r,difficurt,0,9,real,block4
rainstate,reinstate,ppr,state,re_in,,reinstate,target,p,0.0,1,e,a,rainstate,3,9,real,block4
uncut,uncut,pr,cut,un,,uncut,target,p,0.0,0,u,i,incut,0,5,real,block4
homeless,homewess,rs,home,,less,homeless,target,s,0.0,0,l,w,homewess,1,8,real,block4
digrade,digrade,pr,grade,de,,degrade,target,p,0.0,1,e,i,digrade,2,7,real,block4
gifthly,gifthly,rss,fif,,th_ly,fifthly,target,r,,0,f,g,gifthly,2,7,real,block4
heroical,teroical,rss,hero,,ic_al,heroical,target,r,,0,h,t,teroical,1,8,real,block4
chameleon,chaleleon,r,chameleon,,,chameleon,control,r,,3,m,l,chaleleon,1,9,real,block4
transwator,translator,rs,translat,,or,translator,target,r,,5,l,w,transwator,3,10,real,block4
enjoyment,enjoyment,prs,joy,en,ment,enjoyment,target,p,0.0,0,e,a,anjoyment,0,9,real,block4
womanider,womanider,rss,woman,,iz_er,womanizer,target,s,0.0,1,z,d,womanider,2,9,real,block4
disembars,disembark,ppr,bark,dis_em,,disembark,target,r,,3,k,s,disembars,3,9,real,block4
marijuana,marijuana,r,marijuana,,,marijuana,control,r,,6,a,o,marijuona,0,9,real,block4
sixthlr,sixthlr,rss,six,,th_ly,sixthly,target,s,1.0,1,y,r,sixthlr,2,7,real,block4
tartness,tartness,rs,tart,,ness,tartness,target,s,0.0,3,s,g,tartnesg,0,8,real,block4
silhouette,silhouette,r,silhouette,,,silhouette,control,r,,8,t,v,silhouetve,0,10,real,block4
small,small,r,small,,,small,control,r,,3,l,y,smayl,0,5,real,block4
remisalihn,remisalign,ppr,align,re_mis,,remisalign,target,r,,3,g,h,remisalihn,3,10,real,block4
tinthly,tenthly,rss,ten,,th_ly,tenthly,target,r,,1,e,i,tinthly,3,7,real,block4
reovercook,reovercoot,ppr,cook,re_over,,reovercook,target,r,,3,k,t,reovercoot,1,10,real,block4
reimporp,reimport,ppr,port,re_im,,reimport,target,r,,3,t,p,reimporp,3,8,real,block4
undisguise,undisguise,ppr,guise,un_dis,,undisguise,target,r,,4,e,i,undisguisi,0,10,real,block4
procmeate,procmeate,pr,create,pro,,procreate,target,r,,1,r,m,procmeate,2,9,real,block4
shenanegan,shenanigan,r,shenanigan,,,shenanigan,control,r,,6,i,e,shenanegan,3,10,real,block4
reviewer,reviewer,prs,view,re,er,reviewer,target,s,0.0,0,e,i,reviewir,0,8,real,block4
aktor,actor,rs,act,,or,actor,target,r,,1,c,k,aktor,3,5,real,block4
hecrete,hecrete,r,secrete,,,secrete,control,r,,0,s,h,hecrete,2,7,real,block4
labour,laboor,r,labour,,,labour,control,r,,4,u,o,laboor,1,6,real,block4
boulevard,boulevard,r,boulevard,,,boulevard,control,r,,6,a,e,bouleverd,0,9,real,block4
heddle,heddle,r,peddle,,,peddle,control,r,,0,p,h,heddle,2,6,real,block4
fatally,fatally,rss,fat,,al_ly,fatally,target,r,,1,a,u,futally,0,7,real,block4
artellery,artillery,r,artillery,,,artillery,control,r,,3,i,e,artellery,3,9,real,block4
minfully,manfully,rss,man,,ful_ly,manfully,target,r,,1,a,i,minfully,3,8,real,block4
palindmome,palindmome,r,palindrome,,,palindrome,control,r,,6,r,m,palindmome,2,10,real,block4
sinfully,sinfelly,rss,sin,,ful_ly,sinfully,target,s,0.0,1,u,e,sinfelly,1,8,real,block4
colleague,colleagua,r,colleague,,,colleague,control,r,,8,e,a,colleagua,1,9,real,block4
suspense,suspense,r,suspense,,,suspense,control,r,,5,n,r,susperse,0,8,real,block4
hostile,tostile,r,hostile,,,hostile,control,r,,0,h,t,tostile,1,7,real,block4
etiquette,utiquette,r,etiquette,,,etiquette,control,r,,0,e,u,utiquette,1,9,real,block4
appruach,approach,r,approach,,,approach,control,r,,4,o,u,appruach,3,8,real,block4
urdersold,undersold,pr,sold,under,,undersold,target,p,0.0,1,n,r,urdersold,3,9,real,block4
medisagree,redisagree,ppr,agree,re_dis,,redisagree,target,p,0.0,0,r,m,medisagree,3,10,real,block4
distinct,distilct,r,distinct,,,distinct,control,r,,5,n,l,distilct,1,8,real,block4
caricature,caricatare,r,caricature,,,caricature,control,r,,7,u,a,caricatare,1,10,real,block4
sprength,sprength,r,strength,,,strength,control,r,,1,t,p,sprength,2,8,real,block4
removal,romoval,prs,mov,re,al,removal,target,p,0.0,1,e,o,romoval,1,7,real,block4
rohtenly,rohtenly,rss,rott,,en_ly,rottenly,target,r,,2,t,h,rohtenly,2,8,real,block4
leprechaun,leprechaun,r,leprechaun,,,leprechaun,control,r,,6,h,p,leprecpaun,0,10,real,block4
upholder,upholder,prs,hold,up,er,upholder,target,p,0.0,0,u,i,ipholder,0,8,real,block4
immorally,immorally,prs,moral,im,ly,immorally,target,s,0.0,1,y,m,immorallm,0,9,real,block4
contince,convince,r,convince,,,convince,control,r,,3,v,t,contince,3,8,real,block4
macquerade,masquerade,r,masquerade,,,masquerade,control,r,,2,s,c,macquerade,3,10,real,block4
preme,preme,r,prime,,,prime,control,r,,2,i,e,preme,2,5,real,block4
programme,programre,r,programme,,,programme,control,r,,7,m,r,programre,1,9,real,block4
solidify,somidify,rs,solid,,ify,solidify,target,r,,2,l,m,somidify,1,8,real,block4
lawfully,lawfully,rss,law,,ful_ly,lawfully,target,r,,1,a,e,lewfully,0,8,real,block4
luttuce,lettuce,r,lettuce,,,lettuce,control,r,,1,e,u,luttuce,3,7,real,block4
reimtose,reimpose,ppr,pose,re_im,,reimpose,target,r,,0,p,t,reimtose,3,8,real,block4
profess,profets,r,profess,,,profess,control,r,,5,s,t,profets,1,7,real,block4
syndrome,syndrore,r,syndrome,,,syndrome,control,r,,6,m,r,syndrore,1,8,real,block4
unhappier,unhappier,prs,happ,un,ier,unhappier,target,p,0.0,0,u,o,onhappier,0,9,real,block4
prograr,program,r,program,,,program,control,r,,6,m,r,prograr,3,7,real,block4
tuccess,success,r,success,,,success,control,r,,0,s,t,tuccess,3,7,real,block4
trede,trade,r,trade,,,trade,control,r,,2,a,e,trede,3,5,real,block4
tamboumine,tamboumine,r,tambourine,,,tambourine,control,r,,6,r,m,tamboumine,2,10,real,block4
reusable,reuhable,prs,us,re,able,reusable,target,r,,1,s,h,reuhable,1,8,real,block4
witlessly,wotlessly,rss,wit,,less_ly,witlessly,target,r,,1,i,o,wotlessly,1,9,real,block4
ttuff,stuff,r,stuff,,,stuff,control,r,,0,s,t,ttuff,3,5,real,block4
overoxpose,overexpose,ppr,pose,over_ex,,overexpose,target,p,1.0,0,e,o,overoxpose,3,10,real,block4
strange,stronge,r,strange,,,strange,control,r,,3,a,o,stronge,1,7,real,block4
enouhh,enouhh,r,enough,,,enough,control,r,,4,g,h,enouhh,2,6,real,block4
bexist,sexist,rs,sex,,ist,sexist,target,r,,0,s,b,bexist,3,6,real,block4
disembawel,disembowel,ppr,bowel,dis_em,,disembowel,target,r,,1,o,a,disembawel,3,10,real,block4
tomorrow,tomorrow,r,tomorrow,,,tomorrow,control,r,,0,t,p,pomorrow,0,8,real,block4
impopsibly,impopsibly,prs,possib,im,ly,impossibly,target,r,,2,s,p,impopsibly,2,10,real,block4
agree,agmee,r,agree,,,agree,control,r,,2,r,m,agmee,1,5,real,block4
towerance,tolerance,rs,toler,,ance,tolerance,target,r,,2,l,w,towerance,3,9,real,block4
alienute,alienate,rs,alien,,ate,alienate,target,s,0.0,0,a,u,alienute,3,8,real,block4
reoutsell,reoutsell,ppr,sell,re_out,,reoutsell,target,p,1.0,0,o,a,reautsell,0,9,real,block4
misreport,misreport,ppr,port,mis_re,,misreport,target,p,0.0,2,s,t,mitreport,0,9,real,block4
chinhhilla,chinchilla,r,chinchilla,,,chinchilla,control,r,,4,c,h,chinhhilla,3,10,real,block4
boarh,boarh,r,board,,,board,control,r,,4,d,h,boarh,2,5,real,block4
curably,curably,rss,cur,,abl_y,curably,target,s,0.0,2,l,r,curabry,0,7,real,block4
episide,episode,r,episode,,,episode,control,r,,4,o,i,episide,3,7,real,block4
undisclose,undisclose,ppr,close,un_dis,,undisclose,target,r,,4,e,o,undiscloso,0,10,real,block4
privilage,privilege,r,privilege,,,privilege,control,r,,6,e,a,privilage,3,9,real,block4
threshold,threshold,r,threshold,,,threshold,control,r,,4,s,c,threchold,0,9,real,block4
targoyle,targoyle,r,gargoyle,,,gargoyle,control,r,,0,g,t,targoyle,2,8,real,block4
overstep,ovelstep,pr,step,over,,overstep,target,p,0.0,3,r,l,ovelstep,1,8,real,block4
scramblu,scramblu,r,scramble,,,scramble,control,r,,7,e,u,scramblu,2,8,real,block4
prostitute,prostitute,r,prostitute,,,prostitute,control,r,,6,t,h,prostihute,0,10,real,block4
boomerang,boomerang,r,boomerang,,,boomerang,control,r,,7,n,l,boomeralg,0,9,real,block4
exampme,exampme,r,example,,,example,control,r,,5,l,m,exampme,2,7,real,block4
analogue,analopue,r,analogue,,,analogue,control,r,,5,g,p,analopue,1,8,real,block4
short,hhort,r,short,,,short,control,r,,0,s,h,hhort,1,5,real,block4
enact,enact,pr,act,en,,enact,target,p,0.0,1,n,m,emact,0,5,real,block4
unkimdly,unkindly,prs,kind,un,ly,unkindly,target,r,,2,n,m,unkimdly,3,8,real,block4
blaspheme,byaspheme,r,blaspheme,,,blaspheme,control,r,,1,l,y,byaspheme,1,9,real,block4
vulentine,valentine,r,valentine,,,valentine,control,r,,1,a,u,vulentine,3,9,real,block4
perform,perform,r,perform,,,perform,control,r,,2,r,y,peyform,0,7,real,block4
graceful,gracefel,rs,grace,,ful,graceful,target,s,0.0,1,u,e,gracefel,1,8,real,block4
commune,pommune,r,commune,,,commune,control,r,,0,c,p,pommune,1,7,real,block4
compare,compire,r,compare,,,compare,control,r,,4,a,i,compire,1,7,real,block4
problem,problem,r,problem,,,problem,control,r,,3,b,s,proslem,0,7,real,block4
satellite,satellite,r,satellite,,,satellite,control,r,,1,a,o,sotellite,0,9,real,block4
scepticism,sceptivism,rs,sceptic,,ism,scepticism,target,r,,6,c,v,sceptivism,1,10,real,block4
hiemoglyph,hiemoglyph,r,hieroglyph,,,hieroglyph,control,r,,3,r,m,hiemoglyph,2,10,real,block4
wrongfully,wrongfully,rss,wrong,,ful_ly,wrongfully,target,r,,1,r,y,wyongfully,0,10,real,block4
unfie,unfie,pr,tie,un,,untie,target,r,,0,t,f,unfie,2,5,real,block4
upgrade,upgrade,pr,grade,up,,upgrade,target,p,0.0,1,p,g,uggrade,0,7,real,block4
enlistment,enlistment,prs,list,en,ment,enlistment,target,p,0.0,1,n,r,erlistment,0,10,real,block4
hurricane,hurricane,r,hurricane,,,hurricane,control,r,,7,n,l,hurricale,0,9,real,block4
somersault,somertault,r,somersault,,,somersault,control,r,,5,s,t,somertault,1,10,real,block4
apparatus,apparatus,r,apparatus,,,apparatus,control,r,,1,p,h,ahparatus,0,9,real,block4
